"DateTime","(deg F) Mean Temperature (CFSR) at Washington, 2010-01-01 to 2019-03-14"
"2018-07-05:12 AM",67.6256
"2018-07-06:12 AM",64.9841
"2018-07-07:12 AM",62.3894
"2018-07-08:12 AM",63.5288
"2018-07-09:12 AM",64.8334
"2018-07-10:12 AM",62.0791
"2018-07-11:12 AM",64.596
"2018-07-12:12 AM",69.1045
"2018-07-13:12 AM",70.8222
"2018-07-14:12 AM",69.2631
"2018-07-15:12 AM",70.8625
"2018-07-16:12 AM",71.8468
"2018-07-17:12 AM",71.6085
"2018-07-18:12 AM",67.7887
"2018-07-19:12 AM",64.0377
"2018-07-20:12 AM",61.0034
"2018-07-21:12 AM",60.2805
"2018-07-22:12 AM",65.3148
"2018-07-23:12 AM",68.7949
"2018-07-24:12 AM",70.3132
"2018-07-25:12 AM",71.3934
"2018-07-26:12 AM",72.0298
"2018-07-27:12 AM",71.1768
"2018-07-28:12 AM",71.5422
"2018-07-29:12 AM",73.6979
"2018-07-30:12 AM",74.3004
"2018-07-31:12 AM",74.1832
"2018-08-01:12 AM",69.6204
"2018-08-02:12 AM",64.4049
"2018-08-03:12 AM",61.8224
"2018-08-04:12 AM",63.5956
"2018-08-05:12 AM",66.9972
"2018-08-06:12 AM",69.4821
"2018-08-07:12 AM",72.4545
"2018-08-08:12 AM",74.7919
"2018-08-09:12 AM",77.0036
"2018-08-10:12 AM",76.2802
"2018-08-11:12 AM",67.7187
"2018-08-12:12 AM",63.4338
"2018-08-13:12 AM",65.0399
"2018-08-14:12 AM",69.0512
"2018-08-15:12 AM",69.9114
"2018-08-16:12 AM",70.0322
"2018-08-17:12 AM",66.9303
"2018-08-18:12 AM",66.4101
"2018-08-19:12 AM",67.7818
"2018-08-20:12 AM",68.0398
"2018-08-21:12 AM",68.8262
"2018-08-22:12 AM",67.5097
"2018-08-23:12 AM",64.0348
"2018-08-24:12 AM",59.5888
"2018-08-25:12 AM",55.6965
"2018-08-26:12 AM",54.7781
"2018-08-27:12 AM",58.0948
"2018-08-28:12 AM",59.6667
"2018-08-29:12 AM",61.6928
"2018-08-30:12 AM",61.1481
"2018-08-31:12 AM",59.3848
"2018-09-01:12 AM",57.8901
"2018-09-02:12 AM",59.0283
"2018-09-03:12 AM",60.0615
"2018-09-04:12 AM",59.5731
"2018-09-05:12 AM",63.0702
"2018-09-06:12 AM",64.4997
"2018-09-07:12 AM",63.6058
"2018-09-08:12 AM",60.2362
"2018-09-09:12 AM",58.087
"2018-09-10:12 AM",57.5026
"2018-09-11:12 AM",55.0909
"2018-09-12:12 AM",53.0497
"2018-09-13:12 AM",52.2568
"2018-09-14:12 AM",52.9723
"2018-09-15:12 AM",53.0172
"2018-09-16:12 AM",52.1344
"2018-09-17:12 AM",50.8797
"2018-09-18:12 AM",52.2043
"2018-09-19:12 AM",53.2886
"2018-09-20:12 AM",52.5675
"2018-09-21:12 AM",56.9961
"2018-09-22:12 AM",56.7363
"2018-09-23:12 AM",51.208
"2018-09-24:12 AM",51.2625
"2018-09-25:12 AM",54.1792
"2018-09-26:12 AM",56.1153
"2018-09-27:12 AM",59.2896
"2018-09-28:12 AM",59.3544
"2018-09-29:12 AM",55.5343
"2018-09-30:12 AM",51.49
"2018-10-01:12 AM",53.627
"2018-10-02:12 AM",53.7366
"2018-10-03:12 AM",43.8564
"2018-10-04:12 AM",46.0647
"2018-10-05:12 AM",43.3576
"2018-10-06:12 AM",46.1485
"2018-10-07:12 AM",45.3457
"2018-10-08:12 AM",46.7015
"2018-10-09:12 AM",48.3249
"2018-10-10:12 AM",47.3302
"2018-10-11:12 AM",46.1143
"2018-10-12:12 AM",47.9401
"2018-10-13:12 AM",47.7057
"2018-10-14:12 AM",45.2543
"2018-10-15:12 AM",47.2903
"2018-10-16:12 AM",49.4071
"2018-10-17:12 AM",50.4498
"2018-10-18:12 AM",48.9121
"2018-10-19:12 AM",48.4887
"2018-10-20:12 AM",48.0279
"2018-10-21:12 AM",48.6718
"2018-10-22:12 AM",48.5044
"2018-10-23:12 AM",48.582
"2018-10-24:12 AM",47.8825
"2018-10-25:12 AM",47.228
"2018-10-26:12 AM",50.5267
"2018-10-27:12 AM",45.5826
"2018-10-28:12 AM",47.2825
"2018-10-29:12 AM",43.5783
"2018-10-30:12 AM",42.5566
"2018-10-31:12 AM",45.1483
"2018-11-01:12 AM",50.0092
"2018-11-02:12 AM",50.6709
"2018-11-03:12 AM",46.382
"2018-11-04:12 AM",47.1402
"2018-11-05:12 AM",43.882
"2018-11-06:12 AM",41.772
"2018-11-07:12 AM",38.1105
"2018-11-08:12 AM",34.8793
"2018-11-09:12 AM",34.263
"2018-11-10:12 AM",33.7431
"2018-11-11:12 AM",32.0997
"2018-11-12:12 AM",32.4372
"2018-11-13:12 AM",33.7413
"2018-11-14:12 AM",35.5172
"2018-11-15:12 AM",38.271
"2018-11-16:12 AM",40.9253
"2018-11-17:12 AM",35.281
"2018-11-18:12 AM",33.3108
"2018-11-19:12 AM",33.8148
"2018-11-20:12 AM",33.7581
"2018-11-21:12 AM",34.4331
"2018-11-22:12 AM",36.8506
"2018-11-23:12 AM",37.3546
"2018-11-24:12 AM",35.1176
"2018-11-25:12 AM",34.2696
"2018-11-26:12 AM",36.4734
"2018-11-27:12 AM",40.4983
"2018-11-28:12 AM",40.3687
"2018-11-29:12 AM",37.1853
"2018-11-30:12 AM",36.149
"2018-12-01:12 AM",33.8022
"2018-12-02:12 AM",32.2356
"2018-12-03:12 AM",29.1727
"2018-12-04:12 AM",26.5588
"2018-12-05:12 AM",25.2565
"2018-12-06:12 AM",23.2344
"2018-12-07:12 AM",22.5482
"2018-12-08:12 AM",26.2823
"2018-12-09:12 AM",28.8248
"2018-12-10:12 AM",32.5204
"2018-12-11:12 AM",33.4859
"2018-12-12:12 AM",35.0915
"2018-12-13:12 AM",35.6632
"2018-12-14:12 AM",36.113
"2018-12-15:12 AM",34.9914
"2018-12-16:12 AM",36.6404
"2018-12-17:12 AM",38.2915
"2018-12-18:12 AM",39.8102
"2018-12-19:12 AM",37.9904
"2018-12-20:12 AM",39.1086
"2018-12-21:12 AM",33.0894
"2018-12-22:12 AM",29.9768
"2018-12-23:12 AM",32.9427
"2018-12-24:12 AM",33.2101
"2018-12-25:12 AM",28.5607
"2018-12-26:12 AM",29.8693
"2018-12-27:12 AM",28.9837
"2018-12-28:12 AM",28.8806
"2018-12-29:12 AM",37.1462
"2018-12-30:12 AM",34.7902
"2018-12-31:12 AM",26.1466
"2019-01-01:12 AM",26.0677
"2019-01-02:12 AM",28.3429
"2019-01-03:12 AM",35.4025
"2019-01-04:12 AM",37.7929
"2019-01-05:12 AM",35.8507
"2019-01-06:12 AM",34.9572
"2019-01-07:12 AM",30.8484
"2019-01-08:12 AM",28.521
"2019-01-09:12 AM",34.0633
"2019-01-10:12 AM",37.9591
"2019-01-11:12 AM",36.7216
"2019-01-12:12 AM",35.4398
"2019-01-13:12 AM",31.9869
"2019-01-14:12 AM",28.7321
"2019-01-15:12 AM",26.9539
"2019-01-16:12 AM",29.3702
"2019-01-17:12 AM",34.3602
"2019-01-18:12 AM",36.5419
"2019-01-19:12 AM",36.6555
"2019-01-20:12 AM",34.1949
"2019-01-21:12 AM",30.2767
"2019-01-22:12 AM",32.2111
"2019-01-23:12 AM",37.2094
"2019-01-24:12 AM",35.3707
"2019-01-25:12 AM",34.2865
"2019-01-26:12 AM",34.1627
"2019-01-27:12 AM",35.3489
"2019-01-28:12 AM",31.422
"2019-01-29:12 AM",31.5716
"2019-01-30:12 AM",31.8749
"2019-01-31:12 AM",31.7638
"2019-02-01:12 AM",34.2783
"2019-02-02:12 AM",37.1586
"2019-02-03:12 AM",31.5082
"2019-02-04:12 AM",23.185
"2019-02-05:12 AM",19.7397
"2019-02-06:12 AM",16.7101
"2019-02-07:12 AM",17.4389
"2019-02-08:12 AM",21.3867
"2019-02-09:12 AM",19.3399
"2019-02-10:12 AM",15.9382
"2019-02-11:12 AM",20.6717
"2019-02-12:12 AM",25.7943
"2019-02-13:12 AM",26.8923
"2019-02-14:12 AM",24.1592
"2019-02-15:12 AM",29.9008
"2019-02-16:12 AM",28.4045
"2019-02-17:12 AM",27.5432
"2019-02-18:12 AM",23.0747
"2019-02-19:12 AM",26.6218
"2019-02-20:12 AM",27.9183
"2019-02-21:12 AM",24.379
"2019-02-22:12 AM",23.6151
"2019-02-23:12 AM",27.2462
"2019-02-24:12 AM",26.1396
"2019-02-25:12 AM",22.5266
"2019-02-26:12 AM",19.7107
"2019-02-27:12 AM",23.2756
"2019-02-28:12 AM",26.2548
"2019-03-01:12 AM",24.575
"2019-03-02:12 AM",25.0441
"2019-03-03:12 AM",19.6954
"2019-03-04:12 AM",18.721
"2019-03-05:12 AM",23.6116
"2019-03-06:12 AM",29.4301
"2019-03-07:12 AM",29.4199
"2019-03-08:12 AM",26.7132
"2019-03-09:12 AM",24.861
"2019-03-10:12 AM",25.4808
"2019-03-11:12 AM",27.2007
"2019-03-12:12 AM",32.468
"2019-03-13:12 AM",32.0945
"2019-03-14:12 AM",31.8394
"2019-03-15:12 AM",34.707
