"DateTime","(deg F) Mean Temperature (CFSR) at Indiana, 2010-01-01 to 2019-03-14"
"2018-07-06:12 AM",73.2983
"2018-07-07:12 AM",67.7991
"2018-07-08:12 AM",71.56
"2018-07-09:12 AM",75.9726
"2018-07-10:12 AM",78.8583
"2018-07-11:12 AM",74.9136
"2018-07-12:12 AM",73.0706
"2018-07-13:12 AM",75.1053
"2018-07-14:12 AM",78.1866
"2018-07-15:12 AM",75.4776
"2018-07-16:12 AM",76.9816
"2018-07-17:12 AM",75.1545
"2018-07-18:12 AM",70.1173
"2018-07-19:12 AM",71.3057
"2018-07-20:12 AM",73.476
"2018-07-21:12 AM",68.6462
"2018-07-22:12 AM",69.7181
"2018-07-23:12 AM",69.6202
"2018-07-24:12 AM",72.9232
"2018-07-25:12 AM",73.5899
"2018-07-26:12 AM",72.4116
"2018-07-27:12 AM",68.6318
"2018-07-28:12 AM",68.5944
"2018-07-29:12 AM",68.0659
"2018-07-30:12 AM",67.145
"2018-07-31:12 AM",67.6987
"2018-08-01:12 AM",69.33
"2018-08-02:12 AM",71.7231
"2018-08-03:12 AM",74.037
"2018-08-04:12 AM",77.4808
"2018-08-05:12 AM",78.4789
"2018-08-06:12 AM",79.522
"2018-08-07:12 AM",76.7712
"2018-08-08:12 AM",74.6976
"2018-08-09:12 AM",74.5547
"2018-08-10:12 AM",74.9403
"2018-08-11:12 AM",74.7617
"2018-08-12:12 AM",72.6973
"2018-08-13:12 AM",73.3172
"2018-08-14:12 AM",73.8066
"2018-08-15:12 AM",72.7999
"2018-08-16:12 AM",72.9135
"2018-08-17:12 AM",75.5377
"2018-08-18:12 AM",73.1962
"2018-08-19:12 AM",73.9557
"2018-08-20:12 AM",74.5117
"2018-08-21:12 AM",71.7346
"2018-08-22:12 AM",67.6792
"2018-08-23:12 AM",64.7141
"2018-08-24:12 AM",63.8271
"2018-08-25:12 AM",74.671
"2018-08-26:12 AM",78.6324
"2018-08-27:12 AM",80.2342
"2018-08-28:12 AM",81.5207
"2018-08-29:12 AM",76.467
"2018-08-30:12 AM",70.07
"2018-08-31:12 AM",73.0497
"2018-09-01:12 AM",74.3965
"2018-09-02:12 AM",77.7493
"2018-09-03:12 AM",79.5951
"2018-09-04:12 AM",79.7387
"2018-09-05:12 AM",79.9144
"2018-09-06:12 AM",76.0449
"2018-09-07:12 AM",69.6387
"2018-09-08:12 AM",63.2838
"2018-09-09:12 AM",58.3687
"2018-09-10:12 AM",59.985
"2018-09-11:12 AM",61.6721
"2018-09-12:12 AM",63.7162
"2018-09-13:12 AM",67.1794
"2018-09-14:12 AM",71.3887
"2018-09-15:12 AM",72.9892
"2018-09-16:12 AM",74.9415
"2018-09-17:12 AM",73.9726
"2018-09-18:12 AM",74.4872
"2018-09-19:12 AM",74.5875
"2018-09-20:12 AM",77.5891
"2018-09-21:12 AM",77.673
"2018-09-22:12 AM",59.4838
"2018-09-23:12 AM",59.5692
"2018-09-24:12 AM",63.7464
"2018-09-25:12 AM",71.652
"2018-09-26:12 AM",62.6961
"2018-09-27:12 AM",54.9583
"2018-09-28:12 AM",55.2988
"2018-09-29:12 AM",55.6797
"2018-09-30:12 AM",62.5626
"2018-10-01:12 AM",67.0102
"2018-10-02:12 AM",70.6215
"2018-10-03:12 AM",73.9555
"2018-10-04:12 AM",69.4603
"2018-10-05:12 AM",67.3938
"2018-10-06:12 AM",74.086
"2018-10-07:12 AM",70.4509
"2018-10-08:12 AM",74.7534
"2018-10-09:12 AM",74.8758
"2018-10-10:12 AM",70.8577
"2018-10-11:12 AM",51.8875
"2018-10-12:12 AM",42.6715
"2018-10-13:12 AM",41.3645
"2018-10-14:12 AM",48.285
"2018-10-15:12 AM",47.1234
"2018-10-16:12 AM",41.9839
"2018-10-17:12 AM",45.8418
"2018-10-18:12 AM",42.2362
"2018-10-19:12 AM",46.4859
"2018-10-20:12 AM",49.4222
"2018-10-21:12 AM",38.7732
"2018-10-22:12 AM",46.9774
"2018-10-23:12 AM",49.1643
"2018-10-24:12 AM",43.1112
"2018-10-25:12 AM",45.37
"2018-10-26:12 AM",45.639
"2018-10-27:12 AM",45.709
"2018-10-28:12 AM",47.5295
"2018-10-29:12 AM",46.206
"2018-10-30:12 AM",53.9731
"2018-10-31:12 AM",58.9149
"2018-11-01:12 AM",45.7173
"2018-11-02:12 AM",41.7596
"2018-11-03:12 AM",42.7969
"2018-11-04:12 AM",48.5114
"2018-11-05:12 AM",50.0081
"2018-11-06:12 AM",49.4989
"2018-11-07:12 AM",40.8274
"2018-11-08:12 AM",35.8752
"2018-11-09:12 AM",35.5105
"2018-11-10:12 AM",24.7953
"2018-11-11:12 AM",31.0357
"2018-11-12:12 AM",33.9658
"2018-11-13:12 AM",29.941
"2018-11-14:12 AM",27.1551
"2018-11-15:12 AM",30.9051
"2018-11-16:12 AM",32.1562
"2018-11-17:12 AM",35.9348
"2018-11-18:12 AM",38.5072
"2018-11-19:12 AM",36.5583
"2018-11-20:12 AM",33.2371
"2018-11-21:12 AM",32.5058
"2018-11-22:12 AM",35.2571
"2018-11-23:12 AM",43.0693
"2018-11-24:12 AM",47.2429
"2018-11-25:12 AM",48.2812
"2018-11-26:12 AM",35.6927
"2018-11-27:12 AM",23.8172
"2018-11-28:12 AM",22.3682
"2018-11-29:12 AM",31.2251
"2018-11-30:12 AM",39.3777
"2018-12-01:12 AM",47.1396
"2018-12-02:12 AM",47.5529
"2018-12-03:12 AM",36.6465
"2018-12-04:12 AM",31.6321
"2018-12-05:12 AM",28.3894
"2018-12-06:12 AM",31.0357
"2018-12-07:12 AM",24.3253
"2018-12-08:12 AM",23.3926
"2018-12-09:12 AM",24.4234
"2018-12-10:12 AM",23.9365
"2018-12-11:12 AM",28.4373
"2018-12-12:12 AM",36.1728
"2018-12-13:12 AM",40.0345
"2018-12-14:12 AM",44.6275
"2018-12-15:12 AM",42.4063
"2018-12-16:12 AM",39.8343
"2018-12-17:12 AM",36.3697
"2018-12-18:12 AM",33.5752
"2018-12-19:12 AM",37.674
"2018-12-20:12 AM",44.1723
"2018-12-21:12 AM",38.5999
"2018-12-22:12 AM",32.8753
"2018-12-23:12 AM",34.9502
"2018-12-24:12 AM",31.6861
"2018-12-25:12 AM",35.2459
"2018-12-26:12 AM",35.9571
"2018-12-27:12 AM",43.0198
"2018-12-28:12 AM",45.0867
"2018-12-29:12 AM",30.893
"2018-12-30:12 AM",31.1508
"2018-12-31:12 AM",44.3709
"2019-01-01:12 AM",38.2606
"2019-01-02:12 AM",34.3299
"2019-01-03:12 AM",31.7359
"2019-01-04:12 AM",35.4776
"2019-01-05:12 AM",39.362
"2019-01-06:12 AM",42.5349
"2019-01-07:12 AM",48.8138
"2019-01-08:12 AM",48.3341
"2019-01-09:12 AM",27.7138
"2019-01-10:12 AM",23.4118
"2019-01-11:12 AM",26.4835
"2019-01-12:12 AM",29.2377
"2019-01-13:12 AM",28.2214
"2019-01-14:12 AM",23.4316
"2019-01-15:12 AM",27.8461
"2019-01-16:12 AM",31.7392
"2019-01-17:12 AM",33.4044
"2019-01-18:12 AM",32.7645
"2019-01-19:12 AM",30.0272
"2019-01-20:12 AM",13.6837
"2019-01-21:12 AM",8.4794
"2019-01-22:12 AM",23.3512
"2019-01-23:12 AM",37.0645
"2019-01-24:12 AM",23.8325
"2019-01-25:12 AM",12.9583
"2019-01-26:12 AM",20.9653
"2019-01-27:12 AM",18.0765
"2019-01-28:12 AM",27.5994
"2019-01-29:12 AM",13.2078
"2019-01-30:12 AM",-3.5505
"2019-01-31:12 AM",0.0478
"2019-02-01:12 AM",17.8205
"2019-02-02:12 AM",31.9044
"2019-02-03:12 AM",44.8263
"2019-02-04:12 AM",52.8404
"2019-02-05:12 AM",40.0055
"2019-02-06:12 AM",45.3983
"2019-02-07:12 AM",47.631
"2019-02-08:12 AM",19.0987
"2019-02-09:12 AM",18.2428
"2019-02-10:12 AM",25.4091
"2019-02-11:12 AM",33.4575
"2019-02-12:12 AM",36.4627
"2019-02-13:12 AM",26.505
"2019-02-14:12 AM",38.4915
"2019-02-15:12 AM",31.2571
"2019-02-16:12 AM",27.3693
"2019-02-17:12 AM",27.6881
"2019-02-18:12 AM",27.8094
"2019-02-19:12 AM",27.2219
"2019-02-20:12 AM",34.4521
"2019-02-21:12 AM",35.2672
"2019-02-22:12 AM",34.9241
"2019-02-23:12 AM",41.8312
"2019-02-24:12 AM",38.9512
"2019-02-25:12 AM",24.7606
"2019-02-26:12 AM",30.1879
"2019-02-27:12 AM",33.7681
"2019-02-28:12 AM",28.8644
"2019-03-01:12 AM",31.3815
"2019-03-02:12 AM",33.3988
"2019-03-03:12 AM",27.8958
"2019-03-04:12 AM",12.8091
"2019-03-05:12 AM",14.3604
"2019-03-06:12 AM",18.0689
"2019-03-07:12 AM",26.2818
"2019-03-08:12 AM",31.3642
"2019-03-09:12 AM",38.6011
"2019-03-10:12 AM",39.8374
"2019-03-11:12 AM",35.1057
"2019-03-12:12 AM",36.8218
"2019-03-13:12 AM",49.4593
"2019-03-14:12 AM",57.1676
"2019-03-15:12 AM",39.3931
