"DateTime","(deg F) Mean Temperature (CFSR) at Montana, 2010-01-01 to 2019-03-14"
"2018-06-26:12 AM",62.1327
"2018-06-27:12 AM",60.5354
"2018-06-28:12 AM",63.1976
"2018-06-29:12 AM",57.0898
"2018-06-30:12 AM",56.0577
"2018-07-01:12 AM",58.9633
"2018-07-02:12 AM",59.045
"2018-07-03:12 AM",55.1559
"2018-07-04:12 AM",55.45
"2018-07-05:12 AM",64.3797
"2018-07-06:12 AM",73.7564
"2018-07-07:12 AM",73.1561
"2018-07-08:12 AM",69.7982
"2018-07-09:12 AM",73.179
"2018-07-10:12 AM",74.698
"2018-07-11:12 AM",67.0572
"2018-07-12:12 AM",67.2424
"2018-07-13:12 AM",72.4903
"2018-07-14:12 AM",70.7673
"2018-07-15:12 AM",65.8981
"2018-07-16:12 AM",69.9816
"2018-07-17:12 AM",72.4627
"2018-07-18:12 AM",72.8976
"2018-07-19:12 AM",69.989
"2018-07-20:12 AM",70.8042
"2018-07-21:12 AM",70.7176
"2018-07-22:12 AM",67.7181
"2018-07-23:12 AM",65.8724
"2018-07-24:12 AM",68.5332
"2018-07-25:12 AM",66.2454
"2018-07-26:12 AM",64.6079
"2018-07-27:12 AM",64.3239
"2018-07-28:12 AM",64.4661
"2018-07-29:12 AM",65.4381
"2018-07-30:12 AM",69.1401
"2018-07-31:12 AM",71.3277
"2018-08-01:12 AM",72.6386
"2018-08-02:12 AM",74.7725
"2018-08-03:12 AM",70.8224
"2018-08-04:12 AM",64.9353
"2018-08-05:12 AM",62.3937
"2018-08-06:12 AM",64.9978
"2018-08-07:12 AM",70.4494
"2018-08-08:12 AM",73.0837
"2018-08-09:12 AM",76.2255
"2018-08-10:12 AM",79.7583
"2018-08-11:12 AM",81.0349
"2018-08-12:12 AM",76.4614
"2018-08-13:12 AM",67.001
"2018-08-14:12 AM",64.8334
"2018-08-15:12 AM",69.2812
"2018-08-16:12 AM",72.457
"2018-08-17:12 AM",75.6995
"2018-08-18:12 AM",68.9873
"2018-08-19:12 AM",63.0903
"2018-08-20:12 AM",56.2928
"2018-08-21:12 AM",56.1409
"2018-08-22:12 AM",61.9759
"2018-08-23:12 AM",67.3619
"2018-08-24:12 AM",67.0854
"2018-08-25:12 AM",60.8542
"2018-08-26:12 AM",57.9393
"2018-08-27:12 AM",50.8563
"2018-08-28:12 AM",50.7618
"2018-08-29:12 AM",59.3674
"2018-08-30:12 AM",65.1954
"2018-08-31:12 AM",61.8816
"2018-09-01:12 AM",60.6627
"2018-09-02:12 AM",58.5968
"2018-09-03:12 AM",62.6671
"2018-09-04:12 AM",55.8936
"2018-09-05:12 AM",57.4255
"2018-09-06:12 AM",64.8001
"2018-09-07:12 AM",67.6657
"2018-09-08:12 AM",68.5758
"2018-09-09:12 AM",63.7858
"2018-09-10:12 AM",63.3394
"2018-09-11:12 AM",60.1956
"2018-09-12:12 AM",56.3902
"2018-09-13:12 AM",53.2211
"2018-09-14:12 AM",52.8634
"2018-09-15:12 AM",56.4582
"2018-09-16:12 AM",56.6137
"2018-09-17:12 AM",54.9975
"2018-09-18:12 AM",53.8047
"2018-09-19:12 AM",48.1689
"2018-09-20:12 AM",46.9933
"2018-09-21:12 AM",48.8727
"2018-09-22:12 AM",56.7667
"2018-09-23:12 AM",50.5602
"2018-09-24:12 AM",45.4721
"2018-09-25:12 AM",45.2165
"2018-09-26:12 AM",49.3191
"2018-09-27:12 AM",47.181
"2018-09-28:12 AM",41.4496
"2018-09-29:12 AM",40.7829
"2018-09-30:12 AM",35.9019
"2018-10-01:12 AM",44.0393
"2018-10-02:12 AM",47.8578
"2018-10-03:12 AM",39.9618
"2018-10-04:12 AM",35.5451
"2018-10-05:12 AM",37.8473
"2018-10-06:12 AM",40.4668
"2018-10-07:12 AM",39.6217
"2018-10-08:12 AM",37.8943
"2018-10-09:12 AM",34.5009
"2018-10-10:12 AM",32.9691
"2018-10-11:12 AM",32.5159
"2018-10-12:12 AM",39.0826
"2018-10-13:12 AM",33.049
"2018-10-14:12 AM",28.0425
"2018-10-15:12 AM",35.9119
"2018-10-16:12 AM",42.5849
"2018-10-17:12 AM",45.0268
"2018-10-18:12 AM",47.7223
"2018-10-19:12 AM",45.9498
"2018-10-20:12 AM",47.0536
"2018-10-21:12 AM",47.4955
"2018-10-22:12 AM",44.071
"2018-10-23:12 AM",45.255
"2018-10-24:12 AM",48.272
"2018-10-25:12 AM",46.9789
"2018-10-26:12 AM",47.6827
"2018-10-27:12 AM",46.9249
"2018-10-28:12 AM",43.4862
"2018-10-29:12 AM",41.2016
"2018-10-30:12 AM",37.2297
"2018-10-31:12 AM",36.1389
"2018-11-01:12 AM",38.2851
"2018-11-02:12 AM",39.285
"2018-11-03:12 AM",36.9781
"2018-11-04:12 AM",37.3172
"2018-11-05:12 AM",34.8735
"2018-11-06:12 AM",25.6257
"2018-11-07:12 AM",20.9475
"2018-11-08:12 AM",19.1854
"2018-11-09:12 AM",18.4944
"2018-11-10:12 AM",27.6548
"2018-11-11:12 AM",21.3865
"2018-11-12:12 AM",17.9539
"2018-11-13:12 AM",27.8314
"2018-11-14:12 AM",34.7862
"2018-11-15:12 AM",35.6977
"2018-11-16:12 AM",31.3077
"2018-11-17:12 AM",17.206
"2018-11-18:12 AM",23.6163
"2018-11-19:12 AM",27.9144
"2018-11-20:12 AM",31.7939
"2018-11-21:12 AM",33.4148
"2018-11-22:12 AM",35.4182
"2018-11-23:12 AM",34.041
"2018-11-24:12 AM",29.3142
"2018-11-25:12 AM",24.8882
"2018-11-26:12 AM",25.9797
"2018-11-27:12 AM",32.8066
"2018-11-28:12 AM",35.3403
"2018-11-29:12 AM",30.8475
"2018-11-30:12 AM",28.8489
"2018-12-01:12 AM",27.8258
"2018-12-02:12 AM",22.8241
"2018-12-03:12 AM",20.0761
"2018-12-04:12 AM",19.1631
"2018-12-05:12 AM",18.3614
"2018-12-06:12 AM",10.5395
"2018-12-07:12 AM",14.3947
"2018-12-08:12 AM",19.5012
"2018-12-09:12 AM",20.8018
"2018-12-10:12 AM",25.846
"2018-12-11:12 AM",27.0649
"2018-12-12:12 AM",30.2954
"2018-12-13:12 AM",26.4925
"2018-12-14:12 AM",29.4566
"2018-12-15:12 AM",31.6486
"2018-12-16:12 AM",29.129
"2018-12-17:12 AM",33.3795
"2018-12-18:12 AM",34.6676
"2018-12-19:12 AM",33.4931
"2018-12-20:12 AM",30.5105
"2018-12-21:12 AM",31.4949
"2018-12-22:12 AM",24.1599
"2018-12-23:12 AM",24.0197
"2018-12-24:12 AM",26.3286
"2018-12-25:12 AM",22.1756
"2018-12-26:12 AM",19.8604
"2018-12-27:12 AM",16.7203
"2018-12-28:12 AM",14.0043
"2018-12-29:12 AM",22.9386
"2018-12-30:12 AM",28.3123
"2018-12-31:12 AM",5.3865
"2019-01-01:12 AM",6.2157
"2019-01-02:12 AM",22.051
"2019-01-03:12 AM",30.0153
"2019-01-04:12 AM",33.523
"2019-01-05:12 AM",31.1005
"2019-01-06:12 AM",31.8868
"2019-01-07:12 AM",26.868
"2019-01-08:12 AM",20.6508
"2019-01-09:12 AM",25.1125
"2019-01-10:12 AM",32.5393
"2019-01-11:12 AM",29.4438
"2019-01-12:12 AM",27.0574
"2019-01-13:12 AM",27.0111
"2019-01-14:12 AM",25.1164
"2019-01-15:12 AM",24.0514
"2019-01-16:12 AM",22.9393
"2019-01-17:12 AM",21.6527
"2019-01-18:12 AM",19.9013
"2019-01-19:12 AM",23.6784
"2019-01-20:12 AM",28.1604
"2019-01-21:12 AM",23.9455
"2019-01-22:12 AM",19.7407
"2019-01-23:12 AM",23.2255
"2019-01-24:12 AM",13.755
"2019-01-25:12 AM",23.8687
"2019-01-26:12 AM",28.1406
"2019-01-27:12 AM",31.793
"2019-01-28:12 AM",19.4342
"2019-01-29:12 AM",10.9189
"2019-01-30:12 AM",14.7508
"2019-01-31:12 AM",24.7473
"2019-02-01:12 AM",31.7691
"2019-02-02:12 AM",33.2614
"2019-02-03:12 AM",9.7412
"2019-02-04:12 AM",-1.9946
"2019-02-05:12 AM",0.2939
"2019-02-06:12 AM",-2.3222
"2019-02-07:12 AM",-5.7867
"2019-02-08:12 AM",1.9546
"2019-02-09:12 AM",-3.201
"2019-02-10:12 AM",-3.9303
"2019-02-11:12 AM",4.3092
"2019-02-12:12 AM",8.8448
"2019-02-13:12 AM",17.9523
"2019-02-14:12 AM",6.4657
"2019-02-15:12 AM",12.4813
"2019-02-16:12 AM",13.1142
"2019-02-17:12 AM",3.1303
"2019-02-18:12 AM",-3.4764
"2019-02-19:12 AM",1.0384
"2019-02-20:12 AM",8.7395
"2019-02-21:12 AM",8.2083
"2019-02-22:12 AM",5.7738
"2019-02-23:12 AM",13.6341
"2019-02-24:12 AM",-1.5153
"2019-02-25:12 AM",-4.2916
"2019-02-26:12 AM",-1.5659
"2019-02-27:12 AM",4.7791
"2019-02-28:12 AM",13.3126
"2019-03-01:12 AM",11.1751
"2019-03-02:12 AM",-5.7887
"2019-03-03:12 AM",-12.2939
"2019-03-04:12 AM",-4.0421
"2019-03-05:12 AM",5.2977
"2019-03-06:12 AM",10.1572
"2019-03-07:12 AM",17.1252
"2019-03-08:12 AM",20.2901
"2019-03-09:12 AM",17.4805
"2019-03-10:12 AM",13.7017
"2019-03-11:12 AM",19.4027
"2019-03-12:12 AM",27.1845
"2019-03-13:12 AM",26.3928
"2019-03-14:12 AM",23.4057
"2019-03-15:12 AM",23.2624
