"DateTime","(deg F) Mean Temperature (CFSR) at Utah, 2010-01-01 to 2019-03-14"
"2018-07-02:12 AM",72.6066
"2018-07-03:12 AM",72.9883
"2018-07-04:12 AM",71.7676
"2018-07-05:12 AM",74.9556
"2018-07-06:12 AM",77.873
"2018-07-07:12 AM",77.9362
"2018-07-08:12 AM",76.1356
"2018-07-09:12 AM",74.9057
"2018-07-10:12 AM",76.2219
"2018-07-11:12 AM",75.4511
"2018-07-12:12 AM",74.557
"2018-07-13:12 AM",75.8118
"2018-07-14:12 AM",74.5131
"2018-07-15:12 AM",73.8306
"2018-07-16:12 AM",75.9898
"2018-07-17:12 AM",76.9388
"2018-07-18:12 AM",77.3429
"2018-07-19:12 AM",78.0942
"2018-07-20:12 AM",75.3048
"2018-07-21:12 AM",75.5389
"2018-07-22:12 AM",72.7061
"2018-07-23:12 AM",74.7189
"2018-07-24:12 AM",76.8686
"2018-07-25:12 AM",76.3182
"2018-07-26:12 AM",77.6808
"2018-07-27:12 AM",77.5092
"2018-07-28:12 AM",76.8101
"2018-07-29:12 AM",76.6546
"2018-07-30:12 AM",76.554
"2018-07-31:12 AM",77.7522
"2018-08-01:12 AM",77.1865
"2018-08-02:12 AM",73.9288
"2018-08-03:12 AM",74.291
"2018-08-04:12 AM",74.2318
"2018-08-05:12 AM",74.8139
"2018-08-06:12 AM",72.9225
"2018-08-07:12 AM",74.561
"2018-08-08:12 AM",75.9292
"2018-08-09:12 AM",77.1663
"2018-08-10:12 AM",78.1012
"2018-08-11:12 AM",77.9335
"2018-08-12:12 AM",77.4419
"2018-08-13:12 AM",76.9422
"2018-08-14:12 AM",74.5605
"2018-08-15:12 AM",72.9025
"2018-08-16:12 AM",73.1665
"2018-08-17:12 AM",73.899
"2018-08-18:12 AM",72.7309
"2018-08-19:12 AM",70.8237
"2018-08-20:12 AM",72.95
"2018-08-21:12 AM",71.1423
"2018-08-22:12 AM",68.4252
"2018-08-23:12 AM",69.071
"2018-08-24:12 AM",70.7049
"2018-08-25:12 AM",71.2868
"2018-08-26:12 AM",70.4323
"2018-08-27:12 AM",68.223
"2018-08-28:12 AM",64.3591
"2018-08-29:12 AM",66.7211
"2018-08-30:12 AM",70.8701
"2018-08-31:12 AM",69.8893
"2018-09-01:12 AM",67.6261
"2018-09-02:12 AM",67.4265
"2018-09-03:12 AM",68.4259
"2018-09-04:12 AM",67.4267
"2018-09-05:12 AM",66.5197
"2018-09-06:12 AM",67.5451
"2018-09-07:12 AM",69.5979
"2018-09-08:12 AM",71.2686
"2018-09-09:12 AM",70.8933
"2018-09-10:12 AM",70.6816
"2018-09-11:12 AM",70.1368
"2018-09-12:12 AM",68.0162
"2018-09-13:12 AM",65.8729
"2018-09-14:12 AM",65.82
"2018-09-15:12 AM",68.8275
"2018-09-16:12 AM",69.3496
"2018-09-17:12 AM",68.6467
"2018-09-18:12 AM",68.9988
"2018-09-19:12 AM",65.9658
"2018-09-20:12 AM",60.4771
"2018-09-21:12 AM",61.1226
"2018-09-22:12 AM",64.1851
"2018-09-23:12 AM",65.5621
"2018-09-24:12 AM",62.4551
"2018-09-25:12 AM",57.5998
"2018-09-26:12 AM",56.9368
"2018-09-27:12 AM",60.2827
"2018-09-28:12 AM",63.7941
"2018-09-29:12 AM",66.6676
"2018-09-30:12 AM",65.172
"2018-10-01:12 AM",61.9061
"2018-10-02:12 AM",61.5704
"2018-10-03:12 AM",60.1803
"2018-10-04:12 AM",55.9243
"2018-10-05:12 AM",51.1219
"2018-10-06:12 AM",45.7329
"2018-10-07:12 AM",43.5762
"2018-10-08:12 AM",43.5668
"2018-10-09:12 AM",43.1834
"2018-10-10:12 AM",44.0107
"2018-10-11:12 AM",43.9756
"2018-10-12:12 AM",43.6152
"2018-10-13:12 AM",45.5499
"2018-10-14:12 AM",37.1869
"2018-10-15:12 AM",33.5239
"2018-10-16:12 AM",37.6327
"2018-10-17:12 AM",41.9011
"2018-10-18:12 AM",43.0732
"2018-10-19:12 AM",44.4562
"2018-10-20:12 AM",47.3113
"2018-10-21:12 AM",50.0765
"2018-10-22:12 AM",49.5732
"2018-10-23:12 AM",48.4772
"2018-10-24:12 AM",47.8562
"2018-10-25:12 AM",47.3814
"2018-10-26:12 AM",46.3131
"2018-10-27:12 AM",50.1296
"2018-10-28:12 AM",51.5212
"2018-10-29:12 AM",50.731
"2018-10-30:12 AM",42.0159
"2018-10-31:12 AM",35.9002
"2018-11-01:12 AM",39.4669
"2018-11-02:12 AM",44.1001
"2018-11-03:12 AM",42.1675
"2018-11-04:12 AM",41.4765
"2018-11-05:12 AM",40.6819
"2018-11-06:12 AM",36.4221
"2018-11-07:12 AM",34.3827
"2018-11-08:12 AM",30.0828
"2018-11-09:12 AM",28.5094
"2018-11-10:12 AM",32.1406
"2018-11-11:12 AM",28.2331
"2018-11-12:12 AM",24.3664
"2018-11-13:12 AM",26.1554
"2018-11-14:12 AM",31.1724
"2018-11-15:12 AM",34.0072
"2018-11-16:12 AM",35.6835
"2018-11-17:12 AM",35.9487
"2018-11-18:12 AM",30.6671
"2018-11-19:12 AM",28.5132
"2018-11-20:12 AM",29.1366
"2018-11-21:12 AM",31.4744
"2018-11-22:12 AM",34.9788
"2018-11-23:12 AM",34.5249
"2018-11-24:12 AM",35.1919
"2018-11-25:12 AM",26.4814
"2018-11-26:12 AM",25.9072
"2018-11-27:12 AM",30.5377
"2018-11-28:12 AM",33.8916
"2018-11-29:12 AM",33.7057
"2018-11-30:12 AM",33.4431
"2018-12-01:12 AM",27.9374
"2018-12-02:12 AM",25.2109
"2018-12-03:12 AM",17.9357
"2018-12-04:12 AM",14.8806
"2018-12-05:12 AM",21.1492
"2018-12-06:12 AM",23.5191
"2018-12-07:12 AM",26.7976
"2018-12-08:12 AM",29.3932
"2018-12-09:12 AM",26.4515
"2018-12-10:12 AM",25.7198
"2018-12-11:12 AM",25.8651
"2018-12-12:12 AM",26.2683
"2018-12-13:12 AM",21.5937
"2018-12-14:12 AM",24.0809
"2018-12-15:12 AM",29.4883
"2018-12-16:12 AM",30.0069
"2018-12-17:12 AM",31.438
"2018-12-18:12 AM",30.2113
"2018-12-19:12 AM",32.2941
"2018-12-20:12 AM",30.8037
"2018-12-21:12 AM",33.1578
"2018-12-22:12 AM",28.2913
"2018-12-23:12 AM",27.8868
"2018-12-24:12 AM",30.0691
"2018-12-25:12 AM",31.1556
"2018-12-26:12 AM",27.2977
"2018-12-27:12 AM",20.9217
"2018-12-28:12 AM",18.2239
"2018-12-29:12 AM",15.8032
"2018-12-30:12 AM",21.9344
"2018-12-31:12 AM",19.0863
"2019-01-01:12 AM",10.0836
"2019-01-02:12 AM",8.3743
"2019-01-03:12 AM",14.7466
"2019-01-04:12 AM",19.8736
"2019-01-05:12 AM",23.3976
"2019-01-06:12 AM",28.7548
"2019-01-07:12 AM",29.1234
"2019-01-08:12 AM",28.6284
"2019-01-09:12 AM",30.4399
"2019-01-10:12 AM",30.5915
"2019-01-11:12 AM",29.5417
"2019-01-12:12 AM",23.927
"2019-01-13:12 AM",21.3849
"2019-01-14:12 AM",21.2612
"2019-01-15:12 AM",26.0721
"2019-01-16:12 AM",30.8169
"2019-01-17:12 AM",33.3388
"2019-01-18:12 AM",30.8907
"2019-01-19:12 AM",28.2353
"2019-01-20:12 AM",31.3617
"2019-01-21:12 AM",29.4253
"2019-01-22:12 AM",23.1265
"2019-01-23:12 AM",22.1014
"2019-01-24:12 AM",26.7208
"2019-01-25:12 AM",25.5551
"2019-01-26:12 AM",26.0911
"2019-01-27:12 AM",28.3658
"2019-01-28:12 AM",28.5118
"2019-01-29:12 AM",26.9992
"2019-01-30:12 AM",26.8223
"2019-01-31:12 AM",28.3336
"2019-02-01:12 AM",30.792
"2019-02-02:12 AM",33.384
"2019-02-03:12 AM",36.0075
"2019-02-04:12 AM",34.1829
"2019-02-05:12 AM",31.5104
"2019-02-06:12 AM",23.0635
"2019-02-07:12 AM",16.284
"2019-02-08:12 AM",16.9954
"2019-02-09:12 AM",21.5593
"2019-02-10:12 AM",24.5053
"2019-02-11:12 AM",20.5551
"2019-02-12:12 AM",21.1532
"2019-02-13:12 AM",28.5478
"2019-02-14:12 AM",33.4299
"2019-02-15:12 AM",34.2817
"2019-02-16:12 AM",26.4339
"2019-02-17:12 AM",21.6628
"2019-02-18:12 AM",19.49
"2019-02-19:12 AM",16.7058
"2019-02-20:12 AM",15.9049
"2019-02-21:12 AM",19.5717
"2019-02-22:12 AM",19.5762
"2019-02-23:12 AM",16.7225
"2019-02-24:12 AM",21.5668
"2019-02-25:12 AM",28.5307
"2019-02-26:12 AM",32.1933
"2019-02-27:12 AM",34.8062
"2019-02-28:12 AM",36.8659
"2019-03-01:12 AM",37.1298
"2019-03-02:12 AM",34.5873
"2019-03-03:12 AM",32.9265
"2019-03-04:12 AM",31.2505
"2019-03-05:12 AM",33.1531
"2019-03-06:12 AM",37.5836
"2019-03-07:12 AM",38.6836
"2019-03-08:12 AM",34.4638
"2019-03-09:12 AM",29.9743
"2019-03-10:12 AM",31.1661
"2019-03-11:12 AM",32.4712
"2019-03-12:12 AM",34.9831
"2019-03-13:12 AM",30.1482
"2019-03-14:12 AM",28.0522
"2019-03-15:12 AM",28.7519
