"DateTime","(deg F) Mean Temperature (CFSR) at South Carolina, 2010-01-01 to 2019-03-14"
"2018-07-05:12 AM",80.6531
"2018-07-06:12 AM",82.3665
"2018-07-07:12 AM",76.3781
"2018-07-08:12 AM",76.1335
"2018-07-09:12 AM",76.9719
"2018-07-10:12 AM",79.0074
"2018-07-11:12 AM",83.9075
"2018-07-12:12 AM",84.1764
"2018-07-13:12 AM",80.046
"2018-07-14:12 AM",80.2164
"2018-07-15:12 AM",80.8128
"2018-07-16:12 AM",79.4115
"2018-07-17:12 AM",79.509
"2018-07-18:12 AM",80.9427
"2018-07-19:12 AM",77.8658
"2018-07-20:12 AM",77.0704
"2018-07-21:12 AM",79.2912
"2018-07-22:12 AM",79.5605
"2018-07-23:12 AM",77.43
"2018-07-24:12 AM",77.6512
"2018-07-25:12 AM",78.674
"2018-07-26:12 AM",80.2092
"2018-07-27:12 AM",80.7258
"2018-07-28:12 AM",81.2878
"2018-07-29:12 AM",79.138
"2018-07-30:12 AM",78.4792
"2018-07-31:12 AM",78.0143
"2018-08-01:12 AM",76.635
"2018-08-02:12 AM",77.6341
"2018-08-03:12 AM",76.4976
"2018-08-04:12 AM",78.0282
"2018-08-05:12 AM",80.2069
"2018-08-06:12 AM",81.4923
"2018-08-07:12 AM",80.7528
"2018-08-08:12 AM",81.9174
"2018-08-09:12 AM",80.9958
"2018-08-10:12 AM",79.614
"2018-08-11:12 AM",80.2434
"2018-08-12:12 AM",80.6724
"2018-08-13:12 AM",79.9749
"2018-08-14:12 AM",79.4491
"2018-08-15:12 AM",79.6588
"2018-08-16:12 AM",80.467
"2018-08-17:12 AM",80.427
"2018-08-18:12 AM",79.2797
"2018-08-19:12 AM",78.4625
"2018-08-20:12 AM",78.5503
"2018-08-21:12 AM",79.088
"2018-08-22:12 AM",79.795
"2018-08-23:12 AM",75.6612
"2018-08-24:12 AM",72.5513
"2018-08-25:12 AM",74.1715
"2018-08-26:12 AM",76.8472
"2018-08-27:12 AM",78.4389
"2018-08-28:12 AM",80.0076
"2018-08-29:12 AM",80.1163
"2018-08-30:12 AM",81.6751
"2018-08-31:12 AM",81.1512
"2018-09-01:12 AM",79.9182
"2018-09-02:12 AM",79.3821
"2018-09-03:12 AM",79.1944
"2018-09-04:12 AM",79.497
"2018-09-05:12 AM",79.8301
"2018-09-06:12 AM",79.936
"2018-09-07:12 AM",79.5744
"2018-09-08:12 AM",79.3443
"2018-09-09:12 AM",78.6702
"2018-09-10:12 AM",77.247
"2018-09-11:12 AM",78.4168
"2018-09-12:12 AM",77.743
"2018-09-13:12 AM",79.1911
"2018-09-14:12 AM",79.7738
"2018-09-15:12 AM",74.9674
"2018-09-16:12 AM",73.4788
"2018-09-17:12 AM",78.3153
"2018-09-18:12 AM",79.0691
"2018-09-19:12 AM",76.6656
"2018-09-20:12 AM",76.5979
"2018-09-21:12 AM",76.0674
"2018-09-22:12 AM",75.0954
"2018-09-23:12 AM",74.7721
"2018-09-24:12 AM",73.0017
"2018-09-25:12 AM",75.3953
"2018-09-26:12 AM",76.4839
"2018-09-27:12 AM",76.2289
"2018-09-28:12 AM",76.7548
"2018-09-29:12 AM",74.7187
"2018-09-30:12 AM",73.2427
"2018-10-01:12 AM",71.083
"2018-10-02:12 AM",72.2025
"2018-10-03:12 AM",74.8319
"2018-10-04:12 AM",75.4767
"2018-10-05:12 AM",77.0099
"2018-10-06:12 AM",76.8544
"2018-10-07:12 AM",76.0384
"2018-10-08:12 AM",75.007
"2018-10-09:12 AM",74.0649
"2018-10-10:12 AM",75.6484
"2018-10-11:12 AM",75.2171
"2018-10-12:12 AM",62.9991
"2018-10-13:12 AM",62.0478
"2018-10-14:12 AM",64.8824
"2018-10-15:12 AM",71.0863
"2018-10-16:12 AM",74.5054
"2018-10-17:12 AM",72.7322
"2018-10-18:12 AM",60.721
"2018-10-19:12 AM",58.7651
"2018-10-20:12 AM",68.5954
"2018-10-21:12 AM",52.311
"2018-10-22:12 AM",49.6944
"2018-10-23:12 AM",57.342
"2018-10-24:12 AM",55.8817
"2018-10-25:12 AM",53.0431
"2018-10-26:12 AM",53.9893
"2018-10-27:12 AM",54.1575
"2018-10-28:12 AM",55.1055
"2018-10-29:12 AM",58.8799
"2018-10-30:12 AM",53.9991
"2018-10-31:12 AM",58.1673
"2018-11-01:12 AM",66.2844
"2018-11-02:12 AM",66.8791
"2018-11-03:12 AM",52.3753
"2018-11-04:12 AM",54.9009
"2018-11-05:12 AM",63.963
"2018-11-06:12 AM",69.1653
"2018-11-07:12 AM",64.7577
"2018-11-08:12 AM",62.5242
"2018-11-09:12 AM",59.4597
"2018-11-10:12 AM",52.5223
"2018-11-11:12 AM",43.3468
"2018-11-12:12 AM",48.3805
"2018-11-13:12 AM",53.4148
"2018-11-14:12 AM",49.9366
"2018-11-15:12 AM",43.1265
"2018-11-16:12 AM",41.6583
"2018-11-17:12 AM",46.335
"2018-11-18:12 AM",50.2378
"2018-11-19:12 AM",55.3653
"2018-11-20:12 AM",55.5337
"2018-11-21:12 AM",48.3984
"2018-11-22:12 AM",46.4167
"2018-11-23:12 AM",42.6015
"2018-11-24:12 AM",46.416
"2018-11-25:12 AM",46.2645
"2018-11-26:12 AM",52.6091
"2018-11-27:12 AM",39.6862
"2018-11-28:12 AM",34.5976
"2018-11-29:12 AM",39.5254
"2018-11-30:12 AM",50.5065
"2018-12-01:12 AM",54.0522
"2018-12-02:12 AM",66.0263
"2018-12-03:12 AM",59.4302
"2018-12-04:12 AM",48.5807
"2018-12-05:12 AM",41.9614
"2018-12-06:12 AM",37.6057
"2018-12-07:12 AM",41.8667
"2018-12-08:12 AM",41.3915
"2018-12-09:12 AM",37.792
"2018-12-10:12 AM",36.8974
"2018-12-11:12 AM",38.5898
"2018-12-12:12 AM",40.6719
"2018-12-13:12 AM",45.3745
"2018-12-14:12 AM",54.8251
"2018-12-15:12 AM",54.7714
"2018-12-16:12 AM",49.5214
"2018-12-17:12 AM",49.2033
"2018-12-18:12 AM",46.4799
"2018-12-19:12 AM",47.1528
"2018-12-20:12 AM",55.6385
"2018-12-21:12 AM",53.9454
"2018-12-22:12 AM",43.5508
"2018-12-23:12 AM",44.951
"2018-12-24:12 AM",46.4625
"2018-12-25:12 AM",42.5007
"2018-12-26:12 AM",43.0315
"2018-12-27:12 AM",46.9724
"2018-12-28:12 AM",62.98
"2018-12-29:12 AM",59.5607
"2018-12-30:12 AM",55.7301
"2018-12-31:12 AM",59.868
"2019-01-01:12 AM",64.9738
"2019-01-02:12 AM",60.309
"2019-01-03:12 AM",58.9215
"2019-01-04:12 AM",58.5338
"2019-01-05:12 AM",49.9294
"2019-01-06:12 AM",50.3787
"2019-01-07:12 AM",52.2001
"2019-01-08:12 AM",57.4218
"2019-01-09:12 AM",49.6578
"2019-01-10:12 AM",38.1524
"2019-01-11:12 AM",34.8363
"2019-01-12:12 AM",38.1677
"2019-01-13:12 AM",43.0083
"2019-01-14:12 AM",41.0268
"2019-01-15:12 AM",42.7006
"2019-01-16:12 AM",41.8937
"2019-01-17:12 AM",42.9933
"2019-01-18:12 AM",48.9069
"2019-01-19:12 AM",55.5134
"2019-01-20:12 AM",47.8026
"2019-01-21:12 AM",31.9219
"2019-01-22:12 AM",34.203
"2019-01-23:12 AM",48.349
"2019-01-24:12 AM",55.5876
"2019-01-25:12 AM",39.2412
"2019-01-26:12 AM",38.1663
"2019-01-27:12 AM",41.0436
"2019-01-28:12 AM",44.3986
"2019-01-29:12 AM",46.175
"2019-01-30:12 AM",35.487
"2019-01-31:12 AM",35.4364
"2019-02-01:12 AM",40.6396
"2019-02-02:12 AM",47.9694
"2019-02-03:12 AM",50.1111
"2019-02-04:12 AM",51.8943
"2019-02-05:12 AM",58.8047
"2019-02-06:12 AM",62.335
"2019-02-07:12 AM",65.4238
"2019-02-08:12 AM",62.1761
"2019-02-09:12 AM",45.4143
"2019-02-10:12 AM",41.9562
"2019-02-11:12 AM",48.6658
"2019-02-12:12 AM",58.6121
"2019-02-13:12 AM",50.6678
"2019-02-14:12 AM",47.7324
"2019-02-15:12 AM",55.0299
"2019-02-16:12 AM",56.3983
"2019-02-17:12 AM",45.8425
"2019-02-18:12 AM",56.3423
"2019-02-19:12 AM",44.4553
"2019-02-20:12 AM",42.6891
"2019-02-21:12 AM",54.0549
"2019-02-22:12 AM",57.2409
"2019-02-23:12 AM",48.2531
"2019-02-24:12 AM",56.9745
"2019-02-25:12 AM",47.6638
"2019-02-26:12 AM",51.6247
"2019-02-27:12 AM",57.7801
"2019-02-28:12 AM",58.4937
"2019-03-01:12 AM",59.6313
"2019-03-02:12 AM",58.5315
"2019-03-03:12 AM",59.8136
"2019-03-04:12 AM",49.8879
"2019-03-05:12 AM",39.8593
"2019-03-06:12 AM",35.3057
"2019-03-07:12 AM",40.0901
"2019-03-08:12 AM",49.0692
"2019-03-09:12 AM",53.7787
"2019-03-10:12 AM",63.4555
"2019-03-11:12 AM",62.4285
"2019-03-12:12 AM",53.6851
"2019-03-13:12 AM",53.9001
"2019-03-14:12 AM",61.5675
"2019-03-15:12 AM",65.9836
