"DateTime","(deg F) Mean Temperature (CFSR) at Colorado, 2010-01-01 to 2019-03-14"
"2018-06-28:12 AM",74.9709
"2018-06-29:12 AM",72.7414
"2018-06-30:12 AM",65.3648
"2018-07-01:12 AM",62.9479
"2018-07-02:12 AM",68.9911
"2018-07-03:12 AM",71.4175
"2018-07-04:12 AM",71.4479
"2018-07-05:12 AM",68.0887
"2018-07-06:12 AM",69.5331
"2018-07-07:12 AM",71.76
"2018-07-08:12 AM",72.5976
"2018-07-09:12 AM",72.3128
"2018-07-10:12 AM",71.9724
"2018-07-11:12 AM",71.2553
"2018-07-12:12 AM",69.0402
"2018-07-13:12 AM",68.4394
"2018-07-14:12 AM",70.1157
"2018-07-15:12 AM",68.0979
"2018-07-16:12 AM",68.436
"2018-07-17:12 AM",69.8553
"2018-07-18:12 AM",71.2269
"2018-07-19:12 AM",73.8725
"2018-07-20:12 AM",71.8149
"2018-07-21:12 AM",71.9253
"2018-07-22:12 AM",72.5234
"2018-07-23:12 AM",66.6729
"2018-07-24:12 AM",67.1648
"2018-07-25:12 AM",67.7529
"2018-07-26:12 AM",66.2909
"2018-07-27:12 AM",65.5196
"2018-07-28:12 AM",64.8381
"2018-07-29:12 AM",65.6989
"2018-07-30:12 AM",62.7825
"2018-07-31:12 AM",64.6048
"2018-08-01:12 AM",65.6802
"2018-08-02:12 AM",67.3403
"2018-08-03:12 AM",66.5616
"2018-08-04:12 AM",67.2881
"2018-08-05:12 AM",68.3926
"2018-08-06:12 AM",65.2676
"2018-08-07:12 AM",66.3147
"2018-08-08:12 AM",65.8679
"2018-08-09:12 AM",67.2724
"2018-08-10:12 AM",67.3808
"2018-08-11:12 AM",66.9002
"2018-08-12:12 AM",66.9913
"2018-08-13:12 AM",67.1076
"2018-08-14:12 AM",65.615
"2018-08-15:12 AM",65.9305
"2018-08-16:12 AM",65.925
"2018-08-17:12 AM",65.7061
"2018-08-18:12 AM",64.8592
"2018-08-19:12 AM",59.2745
"2018-08-20:12 AM",59.7389
"2018-08-21:12 AM",60.8554
"2018-08-22:12 AM",60.1401
"2018-08-23:12 AM",63.6962
"2018-08-24:12 AM",65.3551
"2018-08-25:12 AM",65.7684
"2018-08-26:12 AM",66.2225
"2018-08-27:12 AM",66.3577
"2018-08-28:12 AM",62.0168
"2018-08-29:12 AM",61.3267
"2018-08-30:12 AM",67.1729
"2018-08-31:12 AM",66.5692
"2018-09-01:12 AM",62.9879
"2018-09-02:12 AM",60.6817
"2018-09-03:12 AM",60.1275
"2018-09-04:12 AM",60.969
"2018-09-05:12 AM",58.4373
"2018-09-06:12 AM",57.6536
"2018-09-07:12 AM",58.4319
"2018-09-08:12 AM",59.8964
"2018-09-09:12 AM",62.9616
"2018-09-10:12 AM",63.9761
"2018-09-11:12 AM",66.344
"2018-09-12:12 AM",66.0078
"2018-09-13:12 AM",66.1332
"2018-09-14:12 AM",65.7968
"2018-09-15:12 AM",66.3339
"2018-09-16:12 AM",67.4463
"2018-09-17:12 AM",67.5392
"2018-09-18:12 AM",67.8144
"2018-09-19:12 AM",65.1045
"2018-09-20:12 AM",61.1245
"2018-09-21:12 AM",55.6932
"2018-09-22:12 AM",59.1474
"2018-09-23:12 AM",61.3704
"2018-09-24:12 AM",60.2407
"2018-09-25:12 AM",52.7643
"2018-09-26:12 AM",50.6442
"2018-09-27:12 AM",54.5733
"2018-09-28:12 AM",51.6378
"2018-09-29:12 AM",55.402
"2018-09-30:12 AM",55.5627
"2018-10-01:12 AM",54.2467
"2018-10-02:12 AM",57.6131
"2018-10-03:12 AM",61.3114
"2018-10-04:12 AM",52.2867
"2018-10-05:12 AM",50.5731
"2018-10-06:12 AM",44.2337
"2018-10-07:12 AM",43.5751
"2018-10-08:12 AM",39.5137
"2018-10-09:12 AM",35.9447
"2018-10-10:12 AM",35.0263
"2018-10-11:12 AM",35.7825
"2018-10-12:12 AM",39.9317
"2018-10-13:12 AM",42.6211
"2018-10-14:12 AM",30.3624
"2018-10-15:12 AM",25.491
"2018-10-16:12 AM",33.5606
"2018-10-17:12 AM",39.0931
"2018-10-18:12 AM",41.7058
"2018-10-19:12 AM",42.7303
"2018-10-20:12 AM",44.011
"2018-10-21:12 AM",46.6281
"2018-10-22:12 AM",47.6874
"2018-10-23:12 AM",46.5179
"2018-10-24:12 AM",44.4576
"2018-10-25:12 AM",43.3096
"2018-10-26:12 AM",44.0224
"2018-10-27:12 AM",46.9306
"2018-10-28:12 AM",46.5989
"2018-10-29:12 AM",49.6458
"2018-10-30:12 AM",40.9383
"2018-10-31:12 AM",32.7344
"2018-11-01:12 AM",33.669
"2018-11-02:12 AM",37.4518
"2018-11-03:12 AM",37.0575
"2018-11-04:12 AM",33.5831
"2018-11-05:12 AM",35.5111
"2018-11-06:12 AM",32.7155
"2018-11-07:12 AM",29.2804
"2018-11-08:12 AM",25.7902
"2018-11-09:12 AM",23.8345
"2018-11-10:12 AM",29.3614
"2018-11-11:12 AM",24.5187
"2018-11-12:12 AM",16.4511
"2018-11-13:12 AM",19.1804
"2018-11-14:12 AM",28.2803
"2018-11-15:12 AM",32.4374
"2018-11-16:12 AM",34.2325
"2018-11-17:12 AM",30.2301
"2018-11-18:12 AM",25.2637
"2018-11-19:12 AM",26.4592
"2018-11-20:12 AM",29.0633
"2018-11-21:12 AM",31.6434
"2018-11-22:12 AM",34.4826
"2018-11-23:12 AM",33.127
"2018-11-24:12 AM",33.5901
"2018-11-25:12 AM",22.9165
"2018-11-26:12 AM",22.2035
"2018-11-27:12 AM",29.3988
"2018-11-28:12 AM",34.2685
"2018-11-29:12 AM",34.2732
"2018-11-30:12 AM",30.846
"2018-12-01:12 AM",26.6005
"2018-12-02:12 AM",20.6965
"2018-12-03:12 AM",18.6292
"2018-12-04:12 AM",14.9855
"2018-12-05:12 AM",20.9167
"2018-12-06:12 AM",22.5129
"2018-12-07:12 AM",23.0434
"2018-12-08:12 AM",24.888
"2018-12-09:12 AM",23.3265
"2018-12-10:12 AM",23.4905
"2018-12-11:12 AM",29.6181
"2018-12-12:12 AM",28.9654
"2018-12-13:12 AM",21.7404
"2018-12-14:12 AM",24.082
"2018-12-15:12 AM",28.9429
"2018-12-16:12 AM",30.0421
"2018-12-17:12 AM",31.6839
"2018-12-18:12 AM",31.8906
"2018-12-19:12 AM",31.4296
"2018-12-20:12 AM",26.5883
"2018-12-21:12 AM",30.8818
"2018-12-22:12 AM",27.7129
"2018-12-23:12 AM",22.6092
"2018-12-24:12 AM",27.5205
"2018-12-25:12 AM",28.164
"2018-12-26:12 AM",29.2752
"2018-12-27:12 AM",18.8823
"2018-12-28:12 AM",13.6627
"2018-12-29:12 AM",11.3353
"2018-12-30:12 AM",20.7059
"2018-12-31:12 AM",17.0443
"2019-01-01:12 AM",6.1655
"2019-01-02:12 AM",7.4109
"2019-01-03:12 AM",16.5168
"2019-01-04:12 AM",26.4002
"2019-01-05:12 AM",29.806
"2019-01-06:12 AM",32.6813
"2019-01-07:12 AM",28.8327
"2019-01-08:12 AM",25.6937
"2019-01-09:12 AM",27.5317
"2019-01-10:12 AM",31.0158
"2019-01-11:12 AM",30.3345
"2019-01-12:12 AM",26.2531
"2019-01-13:12 AM",21.8264
"2019-01-14:12 AM",19.2864
"2019-01-15:12 AM",25.0507
"2019-01-16:12 AM",30.2605
"2019-01-17:12 AM",30.5785
"2019-01-18:12 AM",30.4585
"2019-01-19:12 AM",23.6035
"2019-01-20:12 AM",28.9634
"2019-01-21:12 AM",30.1788
"2019-01-22:12 AM",19.8628
"2019-01-23:12 AM",17.0569
"2019-01-24:12 AM",19.0323
"2019-01-25:12 AM",18.7687
"2019-01-26:12 AM",21.6684
"2019-01-27:12 AM",26.0569
"2019-01-28:12 AM",22.0951
"2019-01-29:12 AM",16.7715
"2019-01-30:12 AM",18.4316
"2019-01-31:12 AM",23.6878
"2019-02-01:12 AM",27.1855
"2019-02-02:12 AM",30.9513
"2019-02-03:12 AM",35.598
"2019-02-04:12 AM",33.5233
"2019-02-05:12 AM",31.1333
"2019-02-06:12 AM",24.7442
"2019-02-07:12 AM",9.9088
"2019-02-08:12 AM",12.5334
"2019-02-09:12 AM",21.9592
"2019-02-10:12 AM",22.662
"2019-02-11:12 AM",21.508
"2019-02-12:12 AM",21.1741
"2019-02-13:12 AM",29.1733
"2019-02-14:12 AM",35.5496
"2019-02-15:12 AM",32.2435
"2019-02-16:12 AM",25.75
"2019-02-17:12 AM",17.8747
"2019-02-18:12 AM",14.0594
"2019-02-19:12 AM",13.2406
"2019-02-20:12 AM",12.3611
"2019-02-21:12 AM",18.3407
"2019-02-22:12 AM",24.1659
"2019-02-23:12 AM",18.9714
"2019-02-24:12 AM",18.2446
"2019-02-25:12 AM",22.4485
"2019-02-26:12 AM",24.6657
"2019-02-27:12 AM",26.4796
"2019-02-28:12 AM",30.025
"2019-03-01:12 AM",32.8429
"2019-03-02:12 AM",28.5078
"2019-03-03:12 AM",18.4597
"2019-03-04:12 AM",16.2925
"2019-03-05:12 AM",19.4607
"2019-03-06:12 AM",29.7595
"2019-03-07:12 AM",33.1135
"2019-03-08:12 AM",33.2868
"2019-03-09:12 AM",30.0475
"2019-03-10:12 AM",28.5364
"2019-03-11:12 AM",31.7178
"2019-03-12:12 AM",38.799
"2019-03-13:12 AM",33.4357
"2019-03-14:12 AM",24.2397
"2019-03-15:12 AM",24.0876
