"DateTime","(deg F) Mean Temperature (CFSR) at Massachusetts, 2010-01-01 to 2019-03-14"
"2018-07-05:12 AM",77.7708
"2018-07-06:12 AM",75.5672
"2018-07-07:12 AM",64.7818
"2018-07-08:12 AM",67.2908
"2018-07-09:12 AM",70.5805
"2018-07-10:12 AM",74.0163
"2018-07-11:12 AM",68.6098
"2018-07-12:12 AM",66.6646
"2018-07-13:12 AM",69.7719
"2018-07-14:12 AM",68.8224
"2018-07-15:12 AM",72.18
"2018-07-16:12 AM",74.0858
"2018-07-17:12 AM",73.3883
"2018-07-18:12 AM",69.5318
"2018-07-19:12 AM",67.2847
"2018-07-20:12 AM",69.0564
"2018-07-21:12 AM",65.3261
"2018-07-22:12 AM",68.5846
"2018-07-23:12 AM",73.3053
"2018-07-24:12 AM",74.509
"2018-07-25:12 AM",72.5567
"2018-07-26:12 AM",72.3582
"2018-07-27:12 AM",74.7223
"2018-07-28:12 AM",72.3477
"2018-07-29:12 AM",70.9174
"2018-07-30:12 AM",70.7248
"2018-07-31:12 AM",71.7571
"2018-08-01:12 AM",71.425
"2018-08-02:12 AM",77.455
"2018-08-03:12 AM",75.9988
"2018-08-04:12 AM",73.0342
"2018-08-05:12 AM",73.933
"2018-08-06:12 AM",78.2794
"2018-08-07:12 AM",78.7051
"2018-08-08:12 AM",75.7494
"2018-08-09:12 AM",75.3694
"2018-08-10:12 AM",73.6065
"2018-08-11:12 AM",68.945
"2018-08-12:12 AM",69.787
"2018-08-13:12 AM",69.1151
"2018-08-14:12 AM",72.7506
"2018-08-15:12 AM",73.4871
"2018-08-16:12 AM",77.248
"2018-08-17:12 AM",73.539
"2018-08-18:12 AM",73.4203
"2018-08-19:12 AM",66.7603
"2018-08-20:12 AM",65.5729
"2018-08-21:12 AM",65.3063
"2018-08-22:12 AM",69.3601
"2018-08-23:12 AM",66.2418
"2018-08-24:12 AM",68.2428
"2018-08-25:12 AM",68.8761
"2018-08-26:12 AM",67.8826
"2018-08-27:12 AM",73.9949
"2018-08-28:12 AM",78.7816
"2018-08-29:12 AM",80.6981
"2018-08-30:12 AM",75.7902
"2018-08-31:12 AM",65.5171
"2018-09-01:12 AM",64.7611
"2018-09-02:12 AM",68.212
"2018-09-03:12 AM",75.5667
"2018-09-04:12 AM",75.6205
"2018-09-05:12 AM",73.1457
"2018-09-06:12 AM",76.6724
"2018-09-07:12 AM",66.8395
"2018-09-08:12 AM",62.5168
"2018-09-09:12 AM",57.3229
"2018-09-10:12 AM",58.8452
"2018-09-11:12 AM",67.7206
"2018-09-12:12 AM",66.004
"2018-09-13:12 AM",66.1406
"2018-09-14:12 AM",67.0618
"2018-09-15:12 AM",67.9386
"2018-09-16:12 AM",69.449
"2018-09-17:12 AM",69.4778
"2018-09-18:12 AM",69.1106
"2018-09-19:12 AM",63.1407
"2018-09-20:12 AM",60.2366
"2018-09-21:12 AM",61.7857
"2018-09-22:12 AM",64.2636
"2018-09-23:12 AM",55.6448
"2018-09-24:12 AM",53.6455
"2018-09-25:12 AM",57.141
"2018-09-26:12 AM",71.3959
"2018-09-27:12 AM",62.2402
"2018-09-28:12 AM",55.5264
"2018-09-29:12 AM",57.5591
"2018-09-30:12 AM",55.9513
"2018-10-01:12 AM",58.5712
"2018-10-02:12 AM",58.6931
"2018-10-03:12 AM",59.2104
"2018-10-04:12 AM",62.3167
"2018-10-05:12 AM",56.0719
"2018-10-06:12 AM",53.8612
"2018-10-07:12 AM",64.9121
"2018-10-08:12 AM",55.704
"2018-10-09:12 AM",64.6909
"2018-10-10:12 AM",70.2176
"2018-10-11:12 AM",68.4181
"2018-10-12:12 AM",57.1284
"2018-10-13:12 AM",47.7498
"2018-10-14:12 AM",46.9242
"2018-10-15:12 AM",54.5412
"2018-10-16:12 AM",48.8644
"2018-10-17:12 AM",47.4676
"2018-10-18:12 AM",38.3423
"2018-10-19:12 AM",45.0493
"2018-10-20:12 AM",54.0063
"2018-10-21:12 AM",41.3101
"2018-10-22:12 AM",39.1726
"2018-10-23:12 AM",46.5163
"2018-10-24:12 AM",42.5802
"2018-10-25:12 AM",39.472
"2018-10-26:12 AM",36.4413
"2018-10-27:12 AM",46.0594
"2018-10-28:12 AM",46.7643
"2018-10-29:12 AM",47.4921
"2018-10-30:12 AM",41.4016
"2018-10-31:12 AM",44.2807
"2018-11-01:12 AM",54.5689
"2018-11-02:12 AM",61.0023
"2018-11-03:12 AM",53.7904
"2018-11-04:12 AM",42.2384
"2018-11-05:12 AM",43.9662
"2018-11-06:12 AM",51.9397
"2018-11-07:12 AM",52.8022
"2018-11-08:12 AM",44.8124
"2018-11-09:12 AM",41.6566
"2018-11-10:12 AM",41.351
"2018-11-11:12 AM",34.5375
"2018-11-12:12 AM",37.0767
"2018-11-13:12 AM",43.4028
"2018-11-14:12 AM",30.0371
"2018-11-15:12 AM",29.005
"2018-11-16:12 AM",35.7478
"2018-11-17:12 AM",36.7183
"2018-11-18:12 AM",33.2634
"2018-11-19:12 AM",37.8716
"2018-11-20:12 AM",36.6865
"2018-11-21:12 AM",30.4
"2018-11-22:12 AM",13.5795
"2018-11-23:12 AM",17.9004
"2018-11-24:12 AM",32.364
"2018-11-25:12 AM",41.4145
"2018-11-26:12 AM",40.1686
"2018-11-27:12 AM",39.1141
"2018-11-28:12 AM",35.0397
"2018-11-29:12 AM",34.9223
"2018-11-30:12 AM",32.902
"2018-12-01:12 AM",33.5599
"2018-12-02:12 AM",41.4496
"2018-12-03:12 AM",45.0034
"2018-12-04:12 AM",31.3601
"2018-12-05:12 AM",28.4553
"2018-12-06:12 AM",30.8201
"2018-12-07:12 AM",30.303
"2018-12-08:12 AM",24.0069
"2018-12-09:12 AM",26.8012
"2018-12-10:12 AM",29.0628
"2018-12-11:12 AM",27.4923
"2018-12-12:12 AM",27.8744
"2018-12-13:12 AM",26.4193
"2018-12-14:12 AM",34.5582
"2018-12-15:12 AM",41.5706
"2018-12-16:12 AM",38.3092
"2018-12-17:12 AM",36.3247
"2018-12-18:12 AM",25.3143
"2018-12-19:12 AM",27.6838
"2018-12-20:12 AM",35.3989
"2018-12-21:12 AM",50.7009
"2018-12-22:12 AM",44.042
"2018-12-23:12 AM",32.1687
"2018-12-24:12 AM",32.3679
"2018-12-25:12 AM",30.8793
"2018-12-26:12 AM",28.6882
"2018-12-27:12 AM",29.6217
"2018-12-28:12 AM",41.4721
"2018-12-29:12 AM",42.3379
"2018-12-30:12 AM",30.2621
"2018-12-31:12 AM",34.3429
"2019-01-01:12 AM",40.2982
"2019-01-02:12 AM",29.5153
"2019-01-03:12 AM",34.6753
"2019-01-04:12 AM",34.6829
"2019-01-05:12 AM",37.2724
"2019-01-06:12 AM",33.6339
"2019-01-07:12 AM",22.9919
"2019-01-08:12 AM",34.0241
"2019-01-09:12 AM",35.4303
"2019-01-10:12 AM",28.2618
"2019-01-11:12 AM",19.4571
"2019-01-12:12 AM",19.3419
"2019-01-13:12 AM",21.5368
"2019-01-14:12 AM",23.5326
"2019-01-15:12 AM",25.6356
"2019-01-16:12 AM",29.4615
"2019-01-17:12 AM",23.0576
"2019-01-18:12 AM",29.9311
"2019-01-19:12 AM",28.8034
"2019-01-20:12 AM",27.6912
"2019-01-21:12 AM",2.0653
"2019-01-22:12 AM",10.4686
"2019-01-23:12 AM",29.2719
"2019-01-24:12 AM",45.8908
"2019-01-25:12 AM",29.3995
"2019-01-26:12 AM",25.0506
"2019-01-27:12 AM",31.1778
"2019-01-28:12 AM",25.2145
"2019-01-29:12 AM",27.5443
"2019-01-30:12 AM",23.9061
"2019-01-31:12 AM",5.1964
"2019-02-01:12 AM",9.9293
"2019-02-02:12 AM",17.3143
"2019-02-03:12 AM",30.7922
"2019-02-04:12 AM",38.3756
"2019-02-05:12 AM",41.8134
"2019-02-06:12 AM",33.2139
"2019-02-07:12 AM",35.8462
"2019-02-08:12 AM",36.6231
"2019-02-09:12 AM",24.4432
"2019-02-10:12 AM",24.5275
"2019-02-11:12 AM",27.234
"2019-02-12:12 AM",23.7699
"2019-02-13:12 AM",34.412
"2019-02-14:12 AM",28.2681
"2019-02-15:12 AM",40.0271
"2019-02-16:12 AM",31.4451
"2019-02-17:12 AM",26.1172
"2019-02-18:12 AM",28.429
"2019-02-19:12 AM",19.384
"2019-02-20:12 AM",21.114
"2019-02-21:12 AM",32.1724
"2019-02-22:12 AM",31.8504
"2019-02-23:12 AM",29.4123
"2019-02-24:12 AM",36.8379
"2019-02-25:12 AM",29.0586
"2019-02-26:12 AM",20.0329
"2019-02-27:12 AM",16.6375
"2019-02-28:12 AM",19.7974
"2019-03-01:12 AM",23.828
"2019-03-02:12 AM",29.2901
"2019-03-03:12 AM",30.1348
"2019-03-04:12 AM",29.6915
"2019-03-05:12 AM",16.3123
"2019-03-06:12 AM",15.4834
"2019-03-07:12 AM",13.815
"2019-03-08:12 AM",18.9286
"2019-03-09:12 AM",26.4216
"2019-03-10:12 AM",32.1611
"2019-03-11:12 AM",34.5472
"2019-03-12:12 AM",30.0731
"2019-03-13:12 AM",30.3492
"2019-03-14:12 AM",36.6922
"2019-03-15:12 AM",46.6437
