"DateTime","(deg F) Mean Temperature (CFSR) at New Hampshire, 2010-01-01 to 2019-03-14"
"2018-06-20:12 AM",62.8695
"2018-06-21:12 AM",61.6467
"2018-06-22:12 AM",59.9635
"2018-06-23:12 AM",57.7607
"2018-06-24:12 AM",60.9733
"2018-06-25:12 AM",60.3138
"2018-06-26:12 AM",59.1733
"2018-06-27:12 AM",63.9972
"2018-06-28:12 AM",63.3519
"2018-06-29:12 AM",70.1672
"2018-06-30:12 AM",74.5237
"2018-07-01:12 AM",79.2761
"2018-07-02:12 AM",75.6199
"2018-07-03:12 AM",77.6858
"2018-07-04:12 AM",76.1218
"2018-07-05:12 AM",77.9355
"2018-07-06:12 AM",72.0954
"2018-07-07:12 AM",60.285
"2018-07-08:12 AM",65.3277
"2018-07-09:12 AM",70.2216
"2018-07-10:12 AM",71.7156
"2018-07-11:12 AM",64.1646
"2018-07-12:12 AM",62.7622
"2018-07-13:12 AM",67.5198
"2018-07-14:12 AM",62.4846
"2018-07-15:12 AM",67.6479
"2018-07-16:12 AM",70.2205
"2018-07-17:12 AM",69.8085
"2018-07-18:12 AM",63.4856
"2018-07-19:12 AM",62.1964
"2018-07-20:12 AM",66.2286
"2018-07-21:12 AM",64.033
"2018-07-22:12 AM",59.911
"2018-07-23:12 AM",68.3656
"2018-07-24:12 AM",71.7933
"2018-07-25:12 AM",70.1334
"2018-07-26:12 AM",70.0621
"2018-07-27:12 AM",70.6539
"2018-07-28:12 AM",70.0338
"2018-07-29:12 AM",65.9426
"2018-07-30:12 AM",66.7407
"2018-07-31:12 AM",67.6553
"2018-08-01:12 AM",68.6356
"2018-08-02:12 AM",74.1574
"2018-08-03:12 AM",69.7944
"2018-08-04:12 AM",68.7191
"2018-08-05:12 AM",70.5614
"2018-08-06:12 AM",75.5132
"2018-08-07:12 AM",75.641
"2018-08-08:12 AM",71.6934
"2018-08-09:12 AM",71.0757
"2018-08-10:12 AM",66.7859
"2018-08-11:12 AM",62.416
"2018-08-12:12 AM",62.2312
"2018-08-13:12 AM",64.2852
"2018-08-14:12 AM",67.8213
"2018-08-15:12 AM",69.5854
"2018-08-16:12 AM",70.1976
"2018-08-17:12 AM",66.1824
"2018-08-18:12 AM",67.8321
"2018-08-19:12 AM",63.6195
"2018-08-20:12 AM",61.9601
"2018-08-21:12 AM",61.6014
"2018-08-22:12 AM",62.886
"2018-08-23:12 AM",60.3262
"2018-08-24:12 AM",63.7408
"2018-08-25:12 AM",66.99
"2018-08-26:12 AM",66.3296
"2018-08-27:12 AM",70.302
"2018-08-28:12 AM",76.9539
"2018-08-29:12 AM",76.9089
"2018-08-30:12 AM",68.9844
"2018-08-31:12 AM",59.5677
"2018-09-01:12 AM",58.478
"2018-09-02:12 AM",64.7406
"2018-09-03:12 AM",73.3298
"2018-09-04:12 AM",70.0178
"2018-09-05:12 AM",69.985
"2018-09-06:12 AM",71.4378
"2018-09-07:12 AM",59.9781
"2018-09-08:12 AM",55.859
"2018-09-09:12 AM",49.8222
"2018-09-10:12 AM",51.3768
"2018-09-11:12 AM",58.5297
"2018-09-12:12 AM",61.4016
"2018-09-13:12 AM",63.5122
"2018-09-14:12 AM",63.2125
"2018-09-15:12 AM",64.3219
"2018-09-16:12 AM",68.1753
"2018-09-17:12 AM",69.2811
"2018-09-18:12 AM",67.7781
"2018-09-19:12 AM",59.5179
"2018-09-20:12 AM",55.1329
"2018-09-21:12 AM",56.1499
"2018-09-22:12 AM",56.7325
"2018-09-23:12 AM",49.3237
"2018-09-24:12 AM",46.2704
"2018-09-25:12 AM",47.5932
"2018-09-26:12 AM",66.0349
"2018-09-27:12 AM",57.7272
"2018-09-28:12 AM",52.8928
"2018-09-29:12 AM",52.4115
"2018-09-30:12 AM",49.4712
"2018-10-01:12 AM",48.8817
"2018-10-02:12 AM",48.0544
"2018-10-03:12 AM",51.1308
"2018-10-04:12 AM",59.6408
"2018-10-05:12 AM",49.3765
"2018-10-06:12 AM",48.945
"2018-10-07:12 AM",58.2447
"2018-10-08:12 AM",48.6613
"2018-10-09:12 AM",60.8495
"2018-10-10:12 AM",67.8787
"2018-10-11:12 AM",54.5958
"2018-10-12:12 AM",49.8272
"2018-10-13:12 AM",43.653
"2018-10-14:12 AM",40.1931
"2018-10-15:12 AM",44.5415
"2018-10-16:12 AM",41.7711
"2018-10-17:12 AM",40.8925
"2018-10-18:12 AM",31.6517
"2018-10-19:12 AM",38.7732
"2018-10-20:12 AM",46.6804
"2018-10-21:12 AM",35.6986
"2018-10-22:12 AM",33.3261
"2018-10-23:12 AM",37.3152
"2018-10-24:12 AM",35.9179
"2018-10-25:12 AM",32.5954
"2018-10-26:12 AM",28.6077
"2018-10-27:12 AM",33.8124
"2018-10-28:12 AM",35.5771
"2018-10-29:12 AM",38.4136
"2018-10-30:12 AM",34.7324
"2018-10-31:12 AM",37.2015
"2018-11-01:12 AM",44.1964
"2018-11-02:12 AM",48.9726
"2018-11-03:12 AM",45.5007
"2018-11-04:12 AM",34.6579
"2018-11-05:12 AM",34.6309
"2018-11-06:12 AM",40.6875
"2018-11-07:12 AM",46.3597
"2018-11-08:12 AM",38.9102
"2018-11-09:12 AM",35.5536
"2018-11-10:12 AM",32.1858
"2018-11-11:12 AM",25.9925
"2018-11-12:12 AM",28.9044
"2018-11-13:12 AM",32.9047
"2018-11-14:12 AM",18.306
"2018-11-15:12 AM",20.8296
"2018-11-16:12 AM",24.048
"2018-11-17:12 AM",31.545
"2018-11-18:12 AM",24.0526
"2018-11-19:12 AM",29.0737
"2018-11-20:12 AM",28.954
"2018-11-21:12 AM",21.3832
"2018-11-22:12 AM",3.8907
"2018-11-23:12 AM",7.5313
"2018-11-24:12 AM",21.2686
"2018-11-25:12 AM",33.7129
"2018-11-26:12 AM",32.3287
"2018-11-27:12 AM",30.8732
"2018-11-28:12 AM",28.9821
"2018-11-29:12 AM",29.9739
"2018-11-30:12 AM",25.5664
"2018-12-01:12 AM",25.3098
"2018-12-02:12 AM",32.2342
"2018-12-03:12 AM",33.7795
"2018-12-04:12 AM",22.2256
"2018-12-05:12 AM",17.8164
"2018-12-06:12 AM",22.4749
"2018-12-07:12 AM",21.5375
"2018-12-08:12 AM",11.3331
"2018-12-09:12 AM",17.3745
"2018-12-10:12 AM",18.9059
"2018-12-11:12 AM",14.5137
"2018-12-12:12 AM",15.7896
"2018-12-13:12 AM",12.9612
"2018-12-14:12 AM",26.7465
"2018-12-15:12 AM",33.6967
"2018-12-16:12 AM",28.5634
"2018-12-17:12 AM",30.1226
"2018-12-18:12 AM",17.3586
"2018-12-19:12 AM",18.0802
"2018-12-20:12 AM",26.1756
"2018-12-21:12 AM",38.5959
"2018-12-22:12 AM",37.4796
"2018-12-23:12 AM",24.8778
"2018-12-24:12 AM",25.6676
"2018-12-25:12 AM",21.3674
"2018-12-26:12 AM",20.0638
"2018-12-27:12 AM",20.4409
"2018-12-28:12 AM",28.6979
"2018-12-29:12 AM",32.4847
"2018-12-30:12 AM",20.3293
"2018-12-31:12 AM",26.4673
"2019-01-01:12 AM",30.2763
"2019-01-02:12 AM",15.726
"2019-01-03:12 AM",24.9211
"2019-01-04:12 AM",26.8749
"2019-01-05:12 AM",28.5944
"2019-01-06:12 AM",26.559
"2019-01-07:12 AM",10.1003
"2019-01-08:12 AM",22.7061
"2019-01-09:12 AM",28.6772
"2019-01-10:12 AM",21.3435
"2019-01-11:12 AM",5.8422
"2019-01-12:12 AM",2.932
"2019-01-13:12 AM",4.0779
"2019-01-14:12 AM",7.2059
"2019-01-15:12 AM",13.8637
"2019-01-16:12 AM",20.084
"2019-01-17:12 AM",4.7887
"2019-01-18:12 AM",18.3987
"2019-01-19:12 AM",14.0211
"2019-01-20:12 AM",8.8498
"2019-01-21:12 AM",-5.8918
"2019-01-22:12 AM",-1.7259
"2019-01-23:12 AM",20.2494
"2019-01-24:12 AM",37.7125
"2019-01-25:12 AM",21.0598
"2019-01-26:12 AM",13.802
"2019-01-27:12 AM",18.9374
"2019-01-28:12 AM",10.1149
"2019-01-29:12 AM",10.3321
"2019-01-30:12 AM",13.7127
"2019-01-31:12 AM",-1.2095
"2019-02-01:12 AM",1.5948
"2019-02-02:12 AM",6.0683
"2019-02-03:12 AM",17.9434
"2019-02-04:12 AM",33.7822
"2019-02-05:12 AM",35.9976
"2019-02-06:12 AM",23.6142
"2019-02-07:12 AM",29.7599
"2019-02-08:12 AM",29.7847
"2019-02-09:12 AM",14.0698
"2019-02-10:12 AM",14.0117
"2019-02-11:12 AM",13.9311
"2019-02-12:12 AM",10.5975
"2019-02-13:12 AM",25.6804
"2019-02-14:12 AM",18.7039
"2019-02-15:12 AM",26.6427
"2019-02-16:12 AM",22.2969
"2019-02-17:12 AM",14.317
"2019-02-18:12 AM",17.8497
"2019-02-19:12 AM",7.0389
"2019-02-20:12 AM",12.0866
"2019-02-21:12 AM",25.2311
"2019-02-22:12 AM",23.7105
"2019-02-23:12 AM",18.6179
"2019-02-24:12 AM",28.3255
"2019-02-25:12 AM",21.1753
"2019-02-26:12 AM",6.8236
"2019-02-27:12 AM",2.9809
"2019-02-28:12 AM",8.2549
"2019-03-01:12 AM",10.6554
"2019-03-02:12 AM",21.285
"2019-03-03:12 AM",24.2044
"2019-03-04:12 AM",25.3031
"2019-03-05:12 AM",11.2579
"2019-03-06:12 AM",8.1444
"2019-03-07:12 AM",7.7846
"2019-03-08:12 AM",11.3218
"2019-03-09:12 AM",16.8177
"2019-03-10:12 AM",23.9853
"2019-03-11:12 AM",29.7433
"2019-03-12:12 AM",23.2106
"2019-03-13:12 AM",22.1621
"2019-03-14:12 AM",29.8272
"2019-03-15:12 AM",38.4611
