"DateTime","(deg F) Mean Temperature (CFSR) at Arizona, 2010-01-01 to 2019-03-14"
"2018-06-27:12 AM",99.99
"2018-06-28:12 AM",97.9311
"2018-06-29:12 AM",94.3954
"2018-06-30:12 AM",92.0649
"2018-07-01:12 AM",95.4369
"2018-07-02:12 AM",97.6723
"2018-07-03:12 AM",95.6068
"2018-07-04:12 AM",95.6008
"2018-07-05:12 AM",100.3982
"2018-07-06:12 AM",99.2156
"2018-07-07:12 AM",99.0556
"2018-07-08:12 AM",98.3664
"2018-07-09:12 AM",94.6841
"2018-07-10:12 AM",89.1383
"2018-07-11:12 AM",87.4467
"2018-07-12:12 AM",87.2802
"2018-07-13:12 AM",90.5785
"2018-07-14:12 AM",90.5211
"2018-07-15:12 AM",86.1526
"2018-07-16:12 AM",91.3748
"2018-07-17:12 AM",91.492
"2018-07-18:12 AM",93.2182
"2018-07-19:12 AM",93.0405
"2018-07-20:12 AM",92.8661
"2018-07-21:12 AM",91.1176
"2018-07-22:12 AM",94.0892
"2018-07-23:12 AM",100.3489
"2018-07-24:12 AM",99.658
"2018-07-25:12 AM",98.8333
"2018-07-26:12 AM",98.8131
"2018-07-27:12 AM",97.5285
"2018-07-28:12 AM",97.0651
"2018-07-29:12 AM",95.6559
"2018-07-30:12 AM",96.193
"2018-07-31:12 AM",96.5604
"2018-08-01:12 AM",97.2757
"2018-08-02:12 AM",96.6366
"2018-08-03:12 AM",94.4703
"2018-08-04:12 AM",97.7338
"2018-08-05:12 AM",98.1329
"2018-08-06:12 AM",100.1946
"2018-08-07:12 AM",100.254
"2018-08-08:12 AM",98.2746
"2018-08-09:12 AM",94.3896
"2018-08-10:12 AM",93.4705
"2018-08-11:12 AM",92.953
"2018-08-12:12 AM",93.6216
"2018-08-13:12 AM",93.1543
"2018-08-14:12 AM",94.1819
"2018-08-15:12 AM",91.4378
"2018-08-16:12 AM",88.9545
"2018-08-17:12 AM",90.6316
"2018-08-18:12 AM",91.2636
"2018-08-19:12 AM",95.8176
"2018-08-20:12 AM",96.1972
"2018-08-21:12 AM",92.2561
"2018-08-22:12 AM",87.3921
"2018-08-23:12 AM",85.6056
"2018-08-24:12 AM",87.4384
"2018-08-25:12 AM",87.2965
"2018-08-26:12 AM",87.6839
"2018-08-27:12 AM",88.7027
"2018-08-28:12 AM",89.7899
"2018-08-29:12 AM",91.629
"2018-08-30:12 AM",91.8649
"2018-08-31:12 AM",91.1959
"2018-09-01:12 AM",89.7388
"2018-09-02:12 AM",88.0327
"2018-09-03:12 AM",86.7009
"2018-09-04:12 AM",85.7496
"2018-09-05:12 AM",87.6567
"2018-09-06:12 AM",90.0216
"2018-09-07:12 AM",91.4455
"2018-09-08:12 AM",93.8374
"2018-09-09:12 AM",93.4617
"2018-09-10:12 AM",92.9844
"2018-09-11:12 AM",92.7619
"2018-09-12:12 AM",91.4994
"2018-09-13:12 AM",90.7642
"2018-09-14:12 AM",93.7098
"2018-09-15:12 AM",94.3812
"2018-09-16:12 AM",93.2632
"2018-09-17:12 AM",93.8154
"2018-09-18:12 AM",93.1174
"2018-09-19:12 AM",88.9522
"2018-09-20:12 AM",85.3216
"2018-09-21:12 AM",88.7938
"2018-09-22:12 AM",89.0938
"2018-09-23:12 AM",88.3999
"2018-09-24:12 AM",86.5132
"2018-09-25:12 AM",86.0104
"2018-09-26:12 AM",88.5043
"2018-09-27:12 AM",90.3533
"2018-09-28:12 AM",90.5554
"2018-09-29:12 AM",88.5193
"2018-09-30:12 AM",87.1353
"2018-10-01:12 AM",78.0649
"2018-10-02:12 AM",72.5472
"2018-10-03:12 AM",76.4366
"2018-10-04:12 AM",75.4083
"2018-10-05:12 AM",73.611
"2018-10-06:12 AM",72.1492
"2018-10-07:12 AM",66.3481
"2018-10-08:12 AM",61.4917
"2018-10-09:12 AM",65.4013
"2018-10-10:12 AM",68.2462
"2018-10-11:12 AM",66.9123
"2018-10-12:12 AM",67.2467
"2018-10-13:12 AM",68.0641
"2018-10-14:12 AM",64.8273
"2018-10-15:12 AM",61.8604
"2018-10-16:12 AM",58.1711
"2018-10-17:12 AM",61.2311
"2018-10-18:12 AM",66.4362
"2018-10-19:12 AM",69.1041
"2018-10-20:12 AM",73.2744
"2018-10-21:12 AM",73.3197
"2018-10-22:12 AM",71.8327
"2018-10-23:12 AM",72.1497
"2018-10-24:12 AM",71.1102
"2018-10-25:12 AM",71.8056
"2018-10-26:12 AM",73.1034
"2018-10-27:12 AM",76.8378
"2018-10-28:12 AM",78.496
"2018-10-29:12 AM",76.2003
"2018-10-30:12 AM",70.0696
"2018-10-31:12 AM",63.1308
"2018-11-01:12 AM",64.7289
"2018-11-02:12 AM",69.2154
"2018-11-03:12 AM",67.9798
"2018-11-04:12 AM",68.4079
"2018-11-05:12 AM",70.3029
"2018-11-06:12 AM",70.7322
"2018-11-07:12 AM",70.0484
"2018-11-08:12 AM",64.8772
"2018-11-09:12 AM",61.8827
"2018-11-10:12 AM",64.8844
"2018-11-11:12 AM",57.339
"2018-11-12:12 AM",51.154
"2018-11-13:12 AM",52.9641
"2018-11-14:12 AM",58.177
"2018-11-15:12 AM",63.1699
"2018-11-16:12 AM",64.5062
"2018-11-17:12 AM",63.1355
"2018-11-18:12 AM",61.3661
"2018-11-19:12 AM",62.4128
"2018-11-20:12 AM",62.8887
"2018-11-21:12 AM",64.0252
"2018-11-22:12 AM",58.6222
"2018-11-23:12 AM",59.9868
"2018-11-24:12 AM",60.5894
"2018-11-25:12 AM",58.3498
"2018-11-26:12 AM",59.4019
"2018-11-27:12 AM",63.4194
"2018-11-28:12 AM",64.3534
"2018-11-29:12 AM",61.0696
"2018-11-30:12 AM",53.7073
"2018-12-01:12 AM",51.5799
"2018-12-02:12 AM",47.2478
"2018-12-03:12 AM",49.3322
"2018-12-04:12 AM",51.829
"2018-12-05:12 AM",57.2371
"2018-12-06:12 AM",51.5561
"2018-12-07:12 AM",53.1736
"2018-12-08:12 AM",54.5644
"2018-12-09:12 AM",55.9254
"2018-12-10:12 AM",57.8172
"2018-12-11:12 AM",58.9246
"2018-12-12:12 AM",56.8148
"2018-12-13:12 AM",52.6181
"2018-12-14:12 AM",55.4131
"2018-12-15:12 AM",58.3621
"2018-12-16:12 AM",59.9459
"2018-12-17:12 AM",56.894
"2018-12-18:12 AM",55.6543
"2018-12-19:12 AM",59.4846
"2018-12-20:12 AM",63.0334
"2018-12-21:12 AM",60.7635
"2018-12-22:12 AM",60.6574
"2018-12-23:12 AM",60.4143
"2018-12-24:12 AM",60.316
"2018-12-25:12 AM",55.0222
"2018-12-26:12 AM",49.773
"2018-12-27:12 AM",44.8583
"2018-12-28:12 AM",39.9567
"2018-12-29:12 AM",39.4968
"2018-12-30:12 AM",45.8413
"2018-12-31:12 AM",41.247
"2019-01-01:12 AM",35.749
"2019-01-02:12 AM",35.4733
"2019-01-03:12 AM",44.4502
"2019-01-04:12 AM",51.3518
"2019-01-05:12 AM",51.276
"2019-01-06:12 AM",46.6999
"2019-01-07:12 AM",50.2318
"2019-01-08:12 AM",55.5996
"2019-01-09:12 AM",55.8399
"2019-01-10:12 AM",55.3701
"2019-01-11:12 AM",51.6112
"2019-01-12:12 AM",52.0873
"2019-01-13:12 AM",47.2944
"2019-01-14:12 AM",50.2768
"2019-01-15:12 AM",50.7472
"2019-01-16:12 AM",53.1757
"2019-01-17:12 AM",56.1402
"2019-01-18:12 AM",53.9715
"2019-01-19:12 AM",56.4341
"2019-01-20:12 AM",61.2284
"2019-01-21:12 AM",54.2334
"2019-01-22:12 AM",46.5692
"2019-01-23:12 AM",50.0448
"2019-01-24:12 AM",53.4963
"2019-01-25:12 AM",56.0415
"2019-01-26:12 AM",55.45
"2019-01-27:12 AM",59.7736
"2019-01-28:12 AM",60.2476
"2019-01-29:12 AM",58.5937
"2019-01-30:12 AM",59.36
"2019-01-31:12 AM",60.7563
"2019-02-01:12 AM",59.9047
"2019-02-02:12 AM",57.362
"2019-02-03:12 AM",54.9012
"2019-02-04:12 AM",52.3733
"2019-02-05:12 AM",49.9134
"2019-02-06:12 AM",47.6112
"2019-02-07:12 AM",43.8931
"2019-02-08:12 AM",51.6043
"2019-02-09:12 AM",52.7643
"2019-02-10:12 AM",51.8094
"2019-02-11:12 AM",48.5706
"2019-02-12:12 AM",54.7023
"2019-02-13:12 AM",56.5761
"2019-02-14:12 AM",53.4169
"2019-02-15:12 AM",54.6121
"2019-02-16:12 AM",52.0666
"2019-02-17:12 AM",44.6283
"2019-02-18:12 AM",41.8217
"2019-02-19:12 AM",39.1759
"2019-02-20:12 AM",42.2193
"2019-02-21:12 AM",40.9422
"2019-02-22:12 AM",38.4105
"2019-02-23:12 AM",41.788
"2019-02-24:12 AM",50.5823
"2019-02-25:12 AM",54.0291
"2019-02-26:12 AM",59.7902
"2019-02-27:12 AM",61.545
"2019-02-28:12 AM",62.8142
"2019-03-01:12 AM",64.7843
"2019-03-02:12 AM",63.3294
"2019-03-03:12 AM",60.9584
"2019-03-04:12 AM",61.6577
"2019-03-05:12 AM",67.5892
"2019-03-06:12 AM",68.7367
"2019-03-07:12 AM",65.7612
"2019-03-08:12 AM",61.3101
"2019-03-09:12 AM",55.1124
"2019-03-10:12 AM",58.2143
"2019-03-11:12 AM",60.6785
"2019-03-12:12 AM",54.9169
"2019-03-13:12 AM",48.4151
"2019-03-14:12 AM",49.6193
"2019-03-15:12 AM",57.0551
