"DateTime","(deg F) Mean Temperature (CFSR) at Michigan, 2010-01-01 to 2019-03-14"
"2018-06-27:12 AM",60.8281
"2018-06-28:12 AM",65.3392
"2018-06-29:12 AM",69.7379
"2018-06-30:12 AM",73.5274
"2018-07-01:12 AM",71.3444
"2018-07-02:12 AM",68.0653
"2018-07-03:12 AM",69.9345
"2018-07-04:12 AM",72.1881
"2018-07-05:12 AM",71.2774
"2018-07-06:12 AM",62.7195
"2018-07-07:12 AM",64.4149
"2018-07-08:12 AM",67.8297
"2018-07-09:12 AM",68.8734
"2018-07-10:12 AM",66.7476
"2018-07-11:12 AM",66.0679
"2018-07-12:12 AM",68.7697
"2018-07-13:12 AM",70.5337
"2018-07-14:12 AM",69.0381
"2018-07-15:12 AM",70.8861
"2018-07-16:12 AM",70.459
"2018-07-17:12 AM",63.266
"2018-07-18:12 AM",62.4985
"2018-07-19:12 AM",66.8041
"2018-07-20:12 AM",67.6301
"2018-07-21:12 AM",65.3815
"2018-07-22:12 AM",64.0969
"2018-07-23:12 AM",64.7415
"2018-07-24:12 AM",66.2277
"2018-07-25:12 AM",67.1855
"2018-07-26:12 AM",64.6923
"2018-07-27:12 AM",60.7066
"2018-07-28:12 AM",63.0703
"2018-07-29:12 AM",64.5255
"2018-07-30:12 AM",66.11
"2018-07-31:12 AM",66.8449
"2018-08-01:12 AM",66.4196
"2018-08-02:12 AM",63.9585
"2018-08-03:12 AM",65.4051
"2018-08-04:12 AM",70.2396
"2018-08-05:12 AM",74.5421
"2018-08-06:12 AM",70.5574
"2018-08-07:12 AM",65.4723
"2018-08-08:12 AM",67.7946
"2018-08-09:12 AM",68.8267
"2018-08-10:12 AM",68.9367
"2018-08-11:12 AM",69.6432
"2018-08-12:12 AM",69.4247
"2018-08-13:12 AM",72.0631
"2018-08-14:12 AM",72.9487
"2018-08-15:12 AM",70.0565
"2018-08-16:12 AM",69.6648
"2018-08-17:12 AM",70.0794
"2018-08-18:12 AM",68.1022
"2018-08-19:12 AM",69.1023
"2018-08-20:12 AM",69.2305
"2018-08-21:12 AM",66.2364
"2018-08-22:12 AM",64.8387
"2018-08-23:12 AM",67.6836
"2018-08-24:12 AM",66.7549
"2018-08-25:12 AM",67.1902
"2018-08-26:12 AM",69.9001
"2018-08-27:12 AM",73.6986
"2018-08-28:12 AM",70.7333
"2018-08-29:12 AM",62.5984
"2018-08-30:12 AM",58.9707
"2018-08-31:12 AM",64.6839
"2018-09-01:12 AM",70.5886
"2018-09-02:12 AM",71.2803
"2018-09-03:12 AM",69.0291
"2018-09-04:12 AM",70.439
"2018-09-05:12 AM",70.2203
"2018-09-06:12 AM",61.6906
"2018-09-07:12 AM",59.4543
"2018-09-08:12 AM",58.2663
"2018-09-09:12 AM",57.6775
"2018-09-10:12 AM",58.6548
"2018-09-11:12 AM",62.2981
"2018-09-12:12 AM",65.1196
"2018-09-13:12 AM",65.03
"2018-09-14:12 AM",66.2587
"2018-09-15:12 AM",67.1045
"2018-09-16:12 AM",69.1128
"2018-09-17:12 AM",69.3734
"2018-09-18:12 AM",61.0473
"2018-09-19:12 AM",59.0803
"2018-09-20:12 AM",62.8952
"2018-09-21:12 AM",63.8267
"2018-09-22:12 AM",53.096
"2018-09-23:12 AM",53.1433
"2018-09-24:12 AM",58.3079
"2018-09-25:12 AM",62.8128
"2018-09-26:12 AM",53.35
"2018-09-27:12 AM",53.7899
"2018-09-28:12 AM",51.2645
"2018-09-29:12 AM",45.7012
"2018-09-30:12 AM",47.0851
"2018-10-01:12 AM",49.0305
"2018-10-02:12 AM",52.0543
"2018-10-03:12 AM",59.4811
"2018-10-04:12 AM",51.5743
"2018-10-05:12 AM",45.7423
"2018-10-06:12 AM",53.6603
"2018-10-07:12 AM",48.2941
"2018-10-08:12 AM",55.5039
"2018-10-09:12 AM",59.5861
"2018-10-10:12 AM",58.6974
"2018-10-11:12 AM",46.8133
"2018-10-12:12 AM",39.4119
"2018-10-13:12 AM",40.476
"2018-10-14:12 AM",44.1541
"2018-10-15:12 AM",40.186
"2018-10-16:12 AM",42.1975
"2018-10-17:12 AM",39.1242
"2018-10-18:12 AM",40.195
"2018-10-19:12 AM",49.1373
"2018-10-20:12 AM",40.6096
"2018-10-21:12 AM",36.5158
"2018-10-22:12 AM",42.5116
"2018-10-23:12 AM",42.1612
"2018-10-24:12 AM",38.2035
"2018-10-25:12 AM",41.286
"2018-10-26:12 AM",42.8752
"2018-10-27:12 AM",41.9522
"2018-10-28:12 AM",39.9749
"2018-10-29:12 AM",41.9533
"2018-10-30:12 AM",43.6509
"2018-10-31:12 AM",46.0161
"2018-11-01:12 AM",41.2995
"2018-11-02:12 AM",38.7318
"2018-11-03:12 AM",37.8
"2018-11-04:12 AM",39.5449
"2018-11-05:12 AM",44.3703
"2018-11-06:12 AM",43.4777
"2018-11-07:12 AM",37.09
"2018-11-08:12 AM",33.5383
"2018-11-09:12 AM",32.2797
"2018-11-10:12 AM",26.3795
"2018-11-11:12 AM",29.2159
"2018-11-12:12 AM",30.0337
"2018-11-13:12 AM",24.111
"2018-11-14:12 AM",23.7911
"2018-11-15:12 AM",30.4236
"2018-11-16:12 AM",32.88
"2018-11-17:12 AM",28.341
"2018-11-18:12 AM",26.7233
"2018-11-19:12 AM",27.6886
"2018-11-20:12 AM",24.2794
"2018-11-21:12 AM",22.0132
"2018-11-22:12 AM",20.9858
"2018-11-23:12 AM",34.6842
"2018-11-24:12 AM",39.4732
"2018-11-25:12 AM",33.8689
"2018-11-26:12 AM",28.1005
"2018-11-27:12 AM",25.3222
"2018-11-28:12 AM",26.1509
"2018-11-29:12 AM",27.9019
"2018-11-30:12 AM",31.7062
"2018-12-01:12 AM",33.5323
"2018-12-02:12 AM",35.9503
"2018-12-03:12 AM",28.9375
"2018-12-04:12 AM",27.1166
"2018-12-05:12 AM",27.2244
"2018-12-06:12 AM",25.896
"2018-12-07:12 AM",20.9257
"2018-12-08:12 AM",22.9714
"2018-12-09:12 AM",24.6443
"2018-12-10:12 AM",27.3022
"2018-12-11:12 AM",28.3066
"2018-12-12:12 AM",30.6271
"2018-12-13:12 AM",32.8633
"2018-12-14:12 AM",34.0169
"2018-12-15:12 AM",33.6654
"2018-12-16:12 AM",34.2126
"2018-12-17:12 AM",30.1149
"2018-12-18:12 AM",29.2271
"2018-12-19:12 AM",35.0861
"2018-12-20:12 AM",36.6206
"2018-12-21:12 AM",30.9888
"2018-12-22:12 AM",26.1828
"2018-12-23:12 AM",29.6263
"2018-12-24:12 AM",28.427
"2018-12-25:12 AM",28.0272
"2018-12-26:12 AM",30.1278
"2018-12-27:12 AM",33.3181
"2018-12-28:12 AM",34.711
"2018-12-29:12 AM",21.0245
"2018-12-30:12 AM",25.624
"2018-12-31:12 AM",29.6967
"2019-01-01:12 AM",22.2463
"2019-01-02:12 AM",22.7223
"2019-01-03:12 AM",28.2702
"2019-01-04:12 AM",34.2675
"2019-01-05:12 AM",34.9115
"2019-01-06:12 AM",30.155
"2019-01-07:12 AM",33.0442
"2019-01-08:12 AM",33.7158
"2019-01-09:12 AM",21.7296
"2019-01-10:12 AM",17.8983
"2019-01-11:12 AM",20.5326
"2019-01-12:12 AM",23.8552
"2019-01-13:12 AM",21.9549
"2019-01-14:12 AM",25.6627
"2019-01-15:12 AM",27.6359
"2019-01-16:12 AM",20.3702
"2019-01-17:12 AM",20.5754
"2019-01-18:12 AM",19.3303
"2019-01-19:12 AM",12.5569
"2019-01-20:12 AM",5.9293
"2019-01-21:12 AM",6.5406
"2019-01-22:12 AM",18.2295
"2019-01-23:12 AM",25.8062
"2019-01-24:12 AM",21.3136
"2019-01-25:12 AM",8.451
"2019-01-26:12 AM",6.7446
"2019-01-27:12 AM",5.3649
"2019-01-28:12 AM",8.9622
"2019-01-29:12 AM",8.5953
"2019-01-30:12 AM",0.9118
"2019-01-31:12 AM",-0.3195
"2019-02-01:12 AM",5.203
"2019-02-02:12 AM",23.4903
"2019-02-03:12 AM",33.2614
"2019-02-04:12 AM",34.6345
"2019-02-05:12 AM",21.817
"2019-02-06:12 AM",24.8106
"2019-02-07:12 AM",26.5561
"2019-02-08:12 AM",13.4472
"2019-02-09:12 AM",12.5676
"2019-02-10:12 AM",16.7661
"2019-02-11:12 AM",22.3214
"2019-02-12:12 AM",24.4432
"2019-02-13:12 AM",20.8112
"2019-02-14:12 AM",26.9474
"2019-02-15:12 AM",23.5764
"2019-02-16:12 AM",19.4103
"2019-02-17:12 AM",18.1094
"2019-02-18:12 AM",16.0288
"2019-02-19:12 AM",16.6314
"2019-02-20:12 AM",23.6372
"2019-02-21:12 AM",28.0164
"2019-02-22:12 AM",25.9655
"2019-02-23:12 AM",28.94
"2019-02-24:12 AM",30.0205
"2019-02-25:12 AM",12.8584
"2019-02-26:12 AM",12.8367
"2019-02-27:12 AM",16.7349
"2019-02-28:12 AM",16.7569
"2019-03-01:12 AM",20.9624
"2019-03-02:12 AM",23.1953
"2019-03-03:12 AM",14.432
"2019-03-04:12 AM",7.6483
"2019-03-05:12 AM",11.5689
"2019-03-06:12 AM",13.5088
"2019-03-07:12 AM",16.3603
"2019-03-08:12 AM",19.454
"2019-03-09:12 AM",26.6509
"2019-03-10:12 AM",31.424
"2019-03-11:12 AM",26.7366
"2019-03-12:12 AM",27.9878
"2019-03-13:12 AM",35.0431
"2019-03-14:12 AM",42.1614
"2019-03-15:12 AM",32.4365
