"DateTime","(deg F) Mean Temperature (CFSR) at Kansas, 2010-01-01 to 2019-03-14"
"2018-07-03:12 AM",89.2108
"2018-07-04:12 AM",89.4501
"2018-07-05:12 AM",86.2347
"2018-07-06:12 AM",83.5416
"2018-07-07:12 AM",83.0021
"2018-07-08:12 AM",83.5939
"2018-07-09:12 AM",84.9801
"2018-07-10:12 AM",85.5302
"2018-07-11:12 AM",87.697
"2018-07-12:12 AM",88.4586
"2018-07-13:12 AM",86.3339
"2018-07-14:12 AM",80.3061
"2018-07-15:12 AM",82.7073
"2018-07-16:12 AM",81.534
"2018-07-17:12 AM",81.5815
"2018-07-18:12 AM",81.0459
"2018-07-19:12 AM",88.5911
"2018-07-20:12 AM",88.322
"2018-07-21:12 AM",85.3218
"2018-07-22:12 AM",83.7356
"2018-07-23:12 AM",79.1857
"2018-07-24:12 AM",80.5068
"2018-07-25:12 AM",82.4349
"2018-07-26:12 AM",77.0464
"2018-07-27:12 AM",76.6913
"2018-07-28:12 AM",78.543
"2018-07-29:12 AM",75.4803
"2018-07-30:12 AM",71.0951
"2018-07-31:12 AM",71.3478
"2018-08-01:12 AM",75.0893
"2018-08-02:12 AM",80.4961
"2018-08-03:12 AM",82.9287
"2018-08-04:12 AM",84.465
"2018-08-05:12 AM",86.8449
"2018-08-06:12 AM",84.906
"2018-08-07:12 AM",78.5941
"2018-08-08:12 AM",78.732
"2018-08-09:12 AM",81.66
"2018-08-10:12 AM",81.5013
"2018-08-11:12 AM",79.2475
"2018-08-12:12 AM",78.5525
"2018-08-13:12 AM",74.7813
"2018-08-14:12 AM",72.0835
"2018-08-15:12 AM",74.478
"2018-08-16:12 AM",79.3098
"2018-08-17:12 AM",77.7366
"2018-08-18:12 AM",76.3034
"2018-08-19:12 AM",72.0986
"2018-08-20:12 AM",67.8684
"2018-08-21:12 AM",68.1258
"2018-08-22:12 AM",66.1006
"2018-08-23:12 AM",71.7388
"2018-08-24:12 AM",80.8767
"2018-08-25:12 AM",81.4161
"2018-08-26:12 AM",84.1104
"2018-08-27:12 AM",86.342
"2018-08-28:12 AM",80.9771
"2018-08-29:12 AM",69.0179
"2018-08-30:12 AM",76.3623
"2018-08-31:12 AM",83.6524
"2018-09-01:12 AM",81.8566
"2018-09-02:12 AM",77.664
"2018-09-03:12 AM",74.8526
"2018-09-04:12 AM",73.8358
"2018-09-05:12 AM",70.2666
"2018-09-06:12 AM",67.6411
"2018-09-07:12 AM",67.1502
"2018-09-08:12 AM",64.9488
"2018-09-09:12 AM",64.4189
"2018-09-10:12 AM",66.0915
"2018-09-11:12 AM",69.8356
"2018-09-12:12 AM",71.9019
"2018-09-13:12 AM",75.7585
"2018-09-14:12 AM",78.7546
"2018-09-15:12 AM",78.0588
"2018-09-16:12 AM",77.0916
"2018-09-17:12 AM",79.4421
"2018-09-18:12 AM",81.8235
"2018-09-19:12 AM",82.7935
"2018-09-20:12 AM",81.8665
"2018-09-21:12 AM",66.3265
"2018-09-22:12 AM",59.8455
"2018-09-23:12 AM",64.2583
"2018-09-24:12 AM",68.5827
"2018-09-25:12 AM",65.1182
"2018-09-26:12 AM",57.0103
"2018-09-27:12 AM",60.125
"2018-09-28:12 AM",54.1926
"2018-09-29:12 AM",54.4033
"2018-09-30:12 AM",62.2323
"2018-10-01:12 AM",63.3317
"2018-10-02:12 AM",70.6559
"2018-10-03:12 AM",79.9034
"2018-10-04:12 AM",55.1529
"2018-10-05:12 AM",60.7962
"2018-10-06:12 AM",54.3146
"2018-10-07:12 AM",52.2702
"2018-10-08:12 AM",59.9866
"2018-10-09:12 AM",52.4989
"2018-10-10:12 AM",44.7384
"2018-10-11:12 AM",41.7412
"2018-10-12:12 AM",47.048
"2018-10-13:12 AM",48.9254
"2018-10-14:12 AM",40.9051
"2018-10-15:12 AM",33.0674
"2018-10-16:12 AM",41.7859
"2018-10-17:12 AM",51.7059
"2018-10-18:12 AM",52.4721
"2018-10-19:12 AM",55.6047
"2018-10-20:12 AM",53.7658
"2018-10-21:12 AM",52.5805
"2018-10-22:12 AM",57.2031
"2018-10-23:12 AM",55.1143
"2018-10-24:12 AM",51.9687
"2018-10-25:12 AM",47.7502
"2018-10-26:12 AM",51.0557
"2018-10-27:12 AM",57.8259
"2018-10-28:12 AM",56.0489
"2018-10-29:12 AM",56.7574
"2018-10-30:12 AM",56.844
"2018-10-31:12 AM",48.6628
"2018-11-01:12 AM",47.692
"2018-11-02:12 AM",47.8206
"2018-11-03:12 AM",48.7207
"2018-11-04:12 AM",44.1241
"2018-11-05:12 AM",48.9132
"2018-11-06:12 AM",44.3046
"2018-11-07:12 AM",39.745
"2018-11-08:12 AM",33.7858
"2018-11-09:12 AM",27.7588
"2018-11-10:12 AM",28.7557
"2018-11-11:12 AM",33.8054
"2018-11-12:12 AM",26.0056
"2018-11-13:12 AM",21.5607
"2018-11-14:12 AM",30.4268
"2018-11-15:12 AM",39.2508
"2018-11-16:12 AM",44.1599
"2018-11-17:12 AM",38.0343
"2018-11-18:12 AM",28.2738
"2018-11-19:12 AM",34.2261
"2018-11-20:12 AM",36.3222
"2018-11-21:12 AM",43.4862
"2018-11-22:12 AM",47.3711
"2018-11-23:12 AM",51.1799
"2018-11-24:12 AM",47.6668
"2018-11-25:12 AM",34.5436
"2018-11-26:12 AM",26.677
"2018-11-27:12 AM",28.5458
"2018-11-28:12 AM",35.0613
"2018-11-29:12 AM",40.0816
"2018-11-30:12 AM",42.1135
"2018-12-01:12 AM",42.1875
"2018-12-02:12 AM",34.3472
"2018-12-03:12 AM",27.478
"2018-12-04:12 AM",26.1561
"2018-12-05:12 AM",32.7614
"2018-12-06:12 AM",30.088
"2018-12-07:12 AM",26.8151
"2018-12-08:12 AM",26.8903
"2018-12-09:12 AM",29.0361
"2018-12-10:12 AM",30.3186
"2018-12-11:12 AM",37.8428
"2018-12-12:12 AM",38.1447
"2018-12-13:12 AM",39.7258
"2018-12-14:12 AM",35.2333
"2018-12-15:12 AM",37.4713
"2018-12-16:12 AM",39.717
"2018-12-17:12 AM",40.9359
"2018-12-18:12 AM",43.4448
"2018-12-19:12 AM",46.1026
"2018-12-20:12 AM",41.4145
"2018-12-21:12 AM",39.2025
"2018-12-22:12 AM",39.7735
"2018-12-23:12 AM",35.9103
"2018-12-24:12 AM",37.1604
"2018-12-25:12 AM",39.3242
"2018-12-26:12 AM",47.4667
"2018-12-27:12 AM",37.0609
"2018-12-28:12 AM",23.1042
"2018-12-29:12 AM",20.1168
"2018-12-30:12 AM",28.7436
"2018-12-31:12 AM",29.4021
"2019-01-01:12 AM",16.9162
"2019-01-02:12 AM",21.3431
"2019-01-03:12 AM",29.0881
"2019-01-04:12 AM",36.6769
"2019-01-05:12 AM",40.9795
"2019-01-06:12 AM",47.3911
"2019-01-07:12 AM",49.3518
"2019-01-08:12 AM",40.9177
"2019-01-09:12 AM",34.8359
"2019-01-10:12 AM",36.28
"2019-01-11:12 AM",37.1669
"2019-01-12:12 AM",32.0079
"2019-01-13:12 AM",27.9898
"2019-01-14:12 AM",30.0402
"2019-01-15:12 AM",33.0262
"2019-01-16:12 AM",31.7714
"2019-01-17:12 AM",34.0786
"2019-01-18:12 AM",35.0845
"2019-01-19:12 AM",19.8304
"2019-01-20:12 AM",26.7546
"2019-01-21:12 AM",30.5971
"2019-01-22:12 AM",31.1864
"2019-01-23:12 AM",25.3675
"2019-01-24:12 AM",26.1581
"2019-01-25:12 AM",24.8173
"2019-01-26:12 AM",32.2885
"2019-01-27:12 AM",36.3079
"2019-01-28:12 AM",34.8147
"2019-01-29:12 AM",28.1053
"2019-01-30:12 AM",18.7543
"2019-01-31:12 AM",24.85
"2019-02-01:12 AM",36.4356
"2019-02-02:12 AM",46.5962
"2019-02-03:12 AM",53.3689
"2019-02-04:12 AM",42.4821
"2019-02-05:12 AM",26.429
"2019-02-06:12 AM",22.8099
"2019-02-07:12 AM",14.9043
"2019-02-08:12 AM",14.7214
"2019-02-09:12 AM",26.0092
"2019-02-10:12 AM",33.2433
"2019-02-11:12 AM",33.4321
"2019-02-12:12 AM",33.6277
"2019-02-13:12 AM",41.0817
"2019-02-14:12 AM",45.8532
"2019-02-15:12 AM",23.6158
"2019-02-16:12 AM",20.8564
"2019-02-17:12 AM",24.4897
"2019-02-18:12 AM",18.268
"2019-02-19:12 AM",21.9555
"2019-02-20:12 AM",26.6272
"2019-02-21:12 AM",30.2394
"2019-02-22:12 AM",33.4897
"2019-02-23:12 AM",33.6911
"2019-02-24:12 AM",28.6169
"2019-02-25:12 AM",28.3006
"2019-02-26:12 AM",21.3894
"2019-02-27:12 AM",18.4692
"2019-02-28:12 AM",18.7158
"2019-03-01:12 AM",27.7869
"2019-03-02:12 AM",25.2936
"2019-03-03:12 AM",10.8307
"2019-03-04:12 AM",8.6362
"2019-03-05:12 AM",16.9038
"2019-03-06:12 AM",24.7811
"2019-03-07:12 AM",31.5318
"2019-03-08:12 AM",34.9844
"2019-03-09:12 AM",42.8139
"2019-03-10:12 AM",35.8007
"2019-03-11:12 AM",38.6325
"2019-03-12:12 AM",50.0022
"2019-03-13:12 AM",53.8531
"2019-03-14:12 AM",38.8121
"2019-03-15:12 AM",36.9801
