"DateTime","(deg F) Mean Temperature (CFSR) at Maine, 2010-01-01 to 2019-03-14"
"2018-07-04:12 AM",73.9607
"2018-07-05:12 AM",76.1295
"2018-07-06:12 AM",69.6686
"2018-07-07:12 AM",60.3453
"2018-07-08:12 AM",65.8645
"2018-07-09:12 AM",69.094
"2018-07-10:12 AM",68.6278
"2018-07-11:12 AM",61.6915
"2018-07-12:12 AM",61.1193
"2018-07-13:12 AM",61.7175
"2018-07-14:12 AM",59.3618
"2018-07-15:12 AM",62.2281
"2018-07-16:12 AM",66.9897
"2018-07-17:12 AM",66.0601
"2018-07-18:12 AM",63.0858
"2018-07-19:12 AM",61.9264
"2018-07-20:12 AM",66.5469
"2018-07-21:12 AM",65.1657
"2018-07-22:12 AM",62.5762
"2018-07-23:12 AM",67.9221
"2018-07-24:12 AM",68.9137
"2018-07-25:12 AM",69.058
"2018-07-26:12 AM",68.2653
"2018-07-27:12 AM",69.874
"2018-07-28:12 AM",67.6776
"2018-07-29:12 AM",66.4599
"2018-07-30:12 AM",67.1407
"2018-07-31:12 AM",68.1825
"2018-08-01:12 AM",68.5229
"2018-08-02:12 AM",71.4396
"2018-08-03:12 AM",69.7775
"2018-08-04:12 AM",66.1654
"2018-08-05:12 AM",69.0564
"2018-08-06:12 AM",73.7625
"2018-08-07:12 AM",72.9127
"2018-08-08:12 AM",70.374
"2018-08-09:12 AM",69.1495
"2018-08-10:12 AM",65.2379
"2018-08-11:12 AM",64.2375
"2018-08-12:12 AM",64.2256
"2018-08-13:12 AM",66.8781
"2018-08-14:12 AM",66.6828
"2018-08-15:12 AM",68.1663
"2018-08-16:12 AM",64.1664
"2018-08-17:12 AM",61.8251
"2018-08-18:12 AM",63.325
"2018-08-19:12 AM",62.4981
"2018-08-20:12 AM",60.6789
"2018-08-21:12 AM",61.216
"2018-08-22:12 AM",61.0108
"2018-08-23:12 AM",61.4334
"2018-08-24:12 AM",65.7397
"2018-08-25:12 AM",66.6325
"2018-08-26:12 AM",65.1389
"2018-08-27:12 AM",68.5751
"2018-08-28:12 AM",73.1797
"2018-08-29:12 AM",72.5238
"2018-08-30:12 AM",63.7736
"2018-08-31:12 AM",57.0724
"2018-09-01:12 AM",58.111
"2018-09-02:12 AM",63.4804
"2018-09-03:12 AM",69.5212
"2018-09-04:12 AM",66.3958
"2018-09-05:12 AM",65.3657
"2018-09-06:12 AM",68.9653
"2018-09-07:12 AM",58.23
"2018-09-08:12 AM",53.3696
"2018-09-09:12 AM",48.1933
"2018-09-10:12 AM",51.3268
"2018-09-11:12 AM",56.1205
"2018-09-12:12 AM",60.121
"2018-09-13:12 AM",61.6091
"2018-09-14:12 AM",64.3978
"2018-09-15:12 AM",64.1401
"2018-09-16:12 AM",64.6902
"2018-09-17:12 AM",66.6174
"2018-09-18:12 AM",63.1809
"2018-09-19:12 AM",52.8017
"2018-09-20:12 AM",52.3276
"2018-09-21:12 AM",52.943
"2018-09-22:12 AM",55.2483
"2018-09-23:12 AM",48.3645
"2018-09-24:12 AM",42.4789
"2018-09-25:12 AM",47.548
"2018-09-26:12 AM",63.446
"2018-09-27:12 AM",55.9963
"2018-09-28:12 AM",50.0653
"2018-09-29:12 AM",50.8813
"2018-09-30:12 AM",49.847
"2018-10-01:12 AM",47.0365
"2018-10-02:12 AM",45.5328
"2018-10-03:12 AM",49.9498
"2018-10-04:12 AM",54.6309
"2018-10-05:12 AM",45.9313
"2018-10-06:12 AM",44.8488
"2018-10-07:12 AM",49.3606
"2018-10-08:12 AM",44.4787
"2018-10-09:12 AM",58.8205
"2018-10-10:12 AM",57.6253
"2018-10-11:12 AM",45.0712
"2018-10-12:12 AM",46.0065
"2018-10-13:12 AM",41.1285
"2018-10-14:12 AM",39.9438
"2018-10-15:12 AM",44.9145
"2018-10-16:12 AM",42.0429
"2018-10-17:12 AM",40.6384
"2018-10-18:12 AM",32.6424
"2018-10-19:12 AM",36.7367
"2018-10-20:12 AM",46.0663
"2018-10-21:12 AM",36.2086
"2018-10-22:12 AM",31.847
"2018-10-23:12 AM",35.6623
"2018-10-24:12 AM",34.2073
"2018-10-25:12 AM",30.9821
"2018-10-26:12 AM",28.2603
"2018-10-27:12 AM",31.3653
"2018-10-28:12 AM",36.7405
"2018-10-29:12 AM",38.3851
"2018-10-30:12 AM",36.0415
"2018-10-31:12 AM",35.3278
"2018-11-01:12 AM",40.2555
"2018-11-02:12 AM",40.6879
"2018-11-03:12 AM",42.1317
"2018-11-04:12 AM",34.1737
"2018-11-05:12 AM",33.5674
"2018-11-06:12 AM",41.4311
"2018-11-07:12 AM",45.7457
"2018-11-08:12 AM",40.7628
"2018-11-09:12 AM",37.1358
"2018-11-10:12 AM",33.7948
"2018-11-11:12 AM",24.7231
"2018-11-12:12 AM",25.5884
"2018-11-13:12 AM",32.5296
"2018-11-14:12 AM",16.4152
"2018-11-15:12 AM",17.532
"2018-11-16:12 AM",23.4505
"2018-11-17:12 AM",27.9603
"2018-11-18:12 AM",21.3555
"2018-11-19:12 AM",25.0416
"2018-11-20:12 AM",25.8436
"2018-11-21:12 AM",21.3145
"2018-11-22:12 AM",7.0722
"2018-11-23:12 AM",11.4991
"2018-11-24:12 AM",24.8124
"2018-11-25:12 AM",29.9932
"2018-11-26:12 AM",29.4784
"2018-11-27:12 AM",32.9418
"2018-11-28:12 AM",32.8224
"2018-11-29:12 AM",30.3136
"2018-11-30:12 AM",28.0794
"2018-12-01:12 AM",27.1823
"2018-12-02:12 AM",30.8568
"2018-12-03:12 AM",33.8385
"2018-12-04:12 AM",20.7471
"2018-12-05:12 AM",16.417
"2018-12-06:12 AM",20.1852
"2018-12-07:12 AM",21.8574
"2018-12-08:12 AM",9.381
"2018-12-09:12 AM",14.5272
"2018-12-10:12 AM",17.6792
"2018-12-11:12 AM",12.969
"2018-12-12:12 AM",12.6808
"2018-12-13:12 AM",10.67
"2018-12-14:12 AM",23.9497
"2018-12-15:12 AM",32.9364
"2018-12-16:12 AM",26.9722
"2018-12-17:12 AM",28.7564
"2018-12-18:12 AM",20.3895
"2018-12-19:12 AM",16.5409
"2018-12-20:12 AM",24.8193
"2018-12-21:12 AM",36.8364
"2018-12-22:12 AM",40.5516
"2018-12-23:12 AM",23.8897
"2018-12-24:12 AM",20.0314
"2018-12-25:12 AM",16.0869
"2018-12-26:12 AM",15.7752
"2018-12-27:12 AM",14.5143
"2018-12-28:12 AM",24.5586
"2018-12-29:12 AM",29.9941
"2018-12-30:12 AM",13.4141
"2018-12-31:12 AM",20.7889
"2019-01-01:12 AM",29.1448
"2019-01-02:12 AM",7.9446
"2019-01-03:12 AM",17.8705
"2019-01-04:12 AM",25.5378
"2019-01-05:12 AM",29.8531
"2019-01-06:12 AM",26.4344
"2019-01-07:12 AM",8.3059
"2019-01-08:12 AM",20.6195
"2019-01-09:12 AM",30.5569
"2019-01-10:12 AM",23.0227
"2019-01-11:12 AM",6.6288
"2019-01-12:12 AM",1.7503
"2019-01-13:12 AM",4.671
"2019-01-14:12 AM",6.6198
"2019-01-15:12 AM",14.1829
"2019-01-16:12 AM",20.9998
"2019-01-17:12 AM",1.2081
"2019-01-18:12 AM",16.3125
"2019-01-19:12 AM",6.913
"2019-01-20:12 AM",6.8178
"2019-01-21:12 AM",3.5881
"2019-01-22:12 AM",1.296
"2019-01-23:12 AM",16.0925
"2019-01-24:12 AM",35.5921
"2019-01-25:12 AM",23.6284
"2019-01-26:12 AM",13.9892
"2019-01-27:12 AM",19.7024
"2019-01-28:12 AM",10.1842
"2019-01-29:12 AM",5.0603
"2019-01-30:12 AM",16.3074
"2019-01-31:12 AM",2.5718
"2019-02-01:12 AM",3.9636
"2019-02-02:12 AM",8.4583
"2019-02-03:12 AM",13.1353
"2019-02-04:12 AM",29.1826
"2019-02-05:12 AM",33.9634
"2019-02-06:12 AM",18.63
"2019-02-07:12 AM",26.9755
"2019-02-08:12 AM",30.7576
"2019-02-09:12 AM",10.8073
"2019-02-10:12 AM",10.2231
"2019-02-11:12 AM",8.1669
"2019-02-12:12 AM",8.9501
"2019-02-13:12 AM",20.32
"2019-02-14:12 AM",17.5258
"2019-02-15:12 AM",21.6667
"2019-02-16:12 AM",25.5115
"2019-02-17:12 AM",10.7429
"2019-02-18:12 AM",9.9837
"2019-02-19:12 AM",4.5518
"2019-02-20:12 AM",8.9254
"2019-02-21:12 AM",23.403
"2019-02-22:12 AM",20.1749
"2019-02-23:12 AM",16.6383
"2019-02-24:12 AM",23.8114
"2019-02-25:12 AM",23.0589
"2019-02-26:12 AM",2.9583
"2019-02-27:12 AM",0.0482
"2019-02-28:12 AM",5.0268
"2019-03-01:12 AM",11.4505
"2019-03-02:12 AM",18.0376
"2019-03-03:12 AM",21.8698
"2019-03-04:12 AM",25.9212
"2019-03-05:12 AM",12.4617
"2019-03-06:12 AM",8.9204
"2019-03-07:12 AM",5.2684
"2019-03-08:12 AM",13.4143
"2019-03-09:12 AM",16.6411
"2019-03-10:12 AM",18.6622
"2019-03-11:12 AM",30.2072
"2019-03-12:12 AM",21.4416
"2019-03-13:12 AM",23.1067
"2019-03-14:12 AM",27.3205
"2019-03-15:12 AM",36.4012
