"DateTime","(deg F) Mean Temperature (CFSR) at New Mexico, 2010-01-01 to 2019-03-14"
"2018-06-28:12 AM",81.3366
"2018-06-29:12 AM",78.021
"2018-06-30:12 AM",75.1678
"2018-07-01:12 AM",75.0553
"2018-07-02:12 AM",76.4199
"2018-07-03:12 AM",77.7321
"2018-07-04:12 AM",77.2495
"2018-07-05:12 AM",75.3069
"2018-07-06:12 AM",72.595
"2018-07-07:12 AM",73.4644
"2018-07-08:12 AM",73.3176
"2018-07-09:12 AM",72.1879
"2018-07-10:12 AM",72.4464
"2018-07-11:12 AM",72.7714
"2018-07-12:12 AM",71.4936
"2018-07-13:12 AM",72.5709
"2018-07-14:12 AM",71.9919
"2018-07-15:12 AM",72.9131
"2018-07-16:12 AM",72.8166
"2018-07-17:12 AM",73.584
"2018-07-18:12 AM",77.2304
"2018-07-19:12 AM",79.7265
"2018-07-20:12 AM",78.8229
"2018-07-21:12 AM",79.3593
"2018-07-22:12 AM",80.7463
"2018-07-23:12 AM",79.3364
"2018-07-24:12 AM",75.177
"2018-07-25:12 AM",74.8742
"2018-07-26:12 AM",73.2018
"2018-07-27:12 AM",70.8921
"2018-07-28:12 AM",72.6535
"2018-07-29:12 AM",75.4839
"2018-07-30:12 AM",73.998
"2018-07-31:12 AM",71.6513
"2018-08-01:12 AM",73.4614
"2018-08-02:12 AM",74.4775
"2018-08-03:12 AM",72.9988
"2018-08-04:12 AM",74.8072
"2018-08-05:12 AM",76.2204
"2018-08-06:12 AM",75.0137
"2018-08-07:12 AM",76.3187
"2018-08-08:12 AM",76.7514
"2018-08-09:12 AM",72.6197
"2018-08-10:12 AM",70.65
"2018-08-11:12 AM",68.6736
"2018-08-12:12 AM",68.5942
"2018-08-13:12 AM",71.7944
"2018-08-14:12 AM",74.8926
"2018-08-15:12 AM",74.9923
"2018-08-16:12 AM",74.3436
"2018-08-17:12 AM",74.1893
"2018-08-18:12 AM",72.3371
"2018-08-19:12 AM",72.8073
"2018-08-20:12 AM",71.6749
"2018-08-21:12 AM",72.0001
"2018-08-22:12 AM",70.4599
"2018-08-23:12 AM",69.7438
"2018-08-24:12 AM",71.6029
"2018-08-25:12 AM",70.4044
"2018-08-26:12 AM",70.5191
"2018-08-27:12 AM",71.9341
"2018-08-28:12 AM",72.27
"2018-08-29:12 AM",72.6933
"2018-08-30:12 AM",75.3415
"2018-08-31:12 AM",74.7678
"2018-09-01:12 AM",70.297
"2018-09-02:12 AM",66.0162
"2018-09-03:12 AM",66.4011
"2018-09-04:12 AM",67.399
"2018-09-05:12 AM",67.4946
"2018-09-06:12 AM",64.9965
"2018-09-07:12 AM",65.0412
"2018-09-08:12 AM",66.47
"2018-09-09:12 AM",68.6399
"2018-09-10:12 AM",69.7406
"2018-09-11:12 AM",70.1319
"2018-09-12:12 AM",71.0762
"2018-09-13:12 AM",71.4366
"2018-09-14:12 AM",71.8065
"2018-09-15:12 AM",71.0672
"2018-09-16:12 AM",71.1529
"2018-09-17:12 AM",72.2464
"2018-09-18:12 AM",72.7333
"2018-09-19:12 AM",70.8091
"2018-09-20:12 AM",65.3909
"2018-09-21:12 AM",62.7903
"2018-09-22:12 AM",63.0876
"2018-09-23:12 AM",64.4131
"2018-09-24:12 AM",66.1818
"2018-09-25:12 AM",66.9803
"2018-09-26:12 AM",59.9817
"2018-09-27:12 AM",62.1633
"2018-09-28:12 AM",65.8144
"2018-09-29:12 AM",65.6402
"2018-09-30:12 AM",67.735
"2018-10-01:12 AM",66.6104
"2018-10-02:12 AM",64.8014
"2018-10-03:12 AM",66.2859
"2018-10-04:12 AM",65.3518
"2018-10-05:12 AM",64.1473
"2018-10-06:12 AM",58.5871
"2018-10-07:12 AM",58.0154
"2018-10-08:12 AM",52.7562
"2018-10-09:12 AM",47.8452
"2018-10-10:12 AM",49.1833
"2018-10-11:12 AM",51.4409
"2018-10-12:12 AM",54.8181
"2018-10-13:12 AM",54.8154
"2018-10-14:12 AM",50.6862
"2018-10-15:12 AM",37.3712
"2018-10-16:12 AM",39.0922
"2018-10-17:12 AM",42.4279
"2018-10-18:12 AM",44.7415
"2018-10-19:12 AM",49.4758
"2018-10-20:12 AM",52.7986
"2018-10-21:12 AM",51.78
"2018-10-22:12 AM",54.2712
"2018-10-23:12 AM",53.3374
"2018-10-24:12 AM",50.1811
"2018-10-25:12 AM",50.3688
"2018-10-26:12 AM",51.1358
"2018-10-27:12 AM",53.2222
"2018-10-28:12 AM",54.3421
"2018-10-29:12 AM",56.0323
"2018-10-30:12 AM",54.5927
"2018-10-31:12 AM",44.6724
"2018-11-01:12 AM",40.6105
"2018-11-02:12 AM",44.7154
"2018-11-03:12 AM",46.983
"2018-11-04:12 AM",44.436
"2018-11-05:12 AM",49.3416
"2018-11-06:12 AM",49.5194
"2018-11-07:12 AM",47.4415
"2018-11-08:12 AM",45.2673
"2018-11-09:12 AM",39.1152
"2018-11-10:12 AM",39.5359
"2018-11-11:12 AM",41.3911
"2018-11-12:12 AM",28.189
"2018-11-13:12 AM",24.6754
"2018-11-14:12 AM",31.7847
"2018-11-15:12 AM",36.9757
"2018-11-16:12 AM",39.7485
"2018-11-17:12 AM",40.6254
"2018-11-18:12 AM",37.1923
"2018-11-19:12 AM",36.5769
"2018-11-20:12 AM",37.0197
"2018-11-21:12 AM",39.4882
"2018-11-22:12 AM",41.9405
"2018-11-23:12 AM",42.3493
"2018-11-24:12 AM",43.484
"2018-11-25:12 AM",37.1527
"2018-11-26:12 AM",33.1983
"2018-11-27:12 AM",37.1201
"2018-11-28:12 AM",43.1987
"2018-11-29:12 AM",45.5697
"2018-11-30:12 AM",42.786
"2018-12-01:12 AM",38.1664
"2018-12-02:12 AM",34.3533
"2018-12-03:12 AM",28.8289
"2018-12-04:12 AM",28.8262
"2018-12-05:12 AM",33.9863
"2018-12-06:12 AM",37.6907
"2018-12-07:12 AM",37.5402
"2018-12-08:12 AM",35.9006
"2018-12-09:12 AM",34.227
"2018-12-10:12 AM",33.7336
"2018-12-11:12 AM",38.7712
"2018-12-12:12 AM",40.6035
"2018-12-13:12 AM",33.2002
"2018-12-14:12 AM",32.09
"2018-12-15:12 AM",36.554
"2018-12-16:12 AM",40.8141
"2018-12-17:12 AM",41.0337
"2018-12-18:12 AM",40.3637
"2018-12-19:12 AM",40.2534
"2018-12-20:12 AM",37.4652
"2018-12-21:12 AM",40.6123
"2018-12-22:12 AM",43.4347
"2018-12-23:12 AM",36.2507
"2018-12-24:12 AM",38.8852
"2018-12-25:12 AM",41.0583
"2018-12-26:12 AM",38.7055
"2018-12-27:12 AM",32.9482
"2018-12-28:12 AM",25.0833
"2018-12-29:12 AM",18.8755
"2018-12-30:12 AM",19.8138
"2018-12-31:12 AM",25.9594
"2019-01-01:12 AM",23.3429
"2019-01-02:12 AM",20.6749
"2019-01-03:12 AM",22.23
"2019-01-04:12 AM",29.0293
"2019-01-05:12 AM",34.0367
"2019-01-06:12 AM",39.8327
"2019-01-07:12 AM",36.334
"2019-01-08:12 AM",35.4357
"2019-01-09:12 AM",36.4338
"2019-01-10:12 AM",39.9448
"2019-01-11:12 AM",39.7342
"2019-01-12:12 AM",34.7108
"2019-01-13:12 AM",33.598
"2019-01-14:12 AM",34.9569
"2019-01-15:12 AM",36.9345
"2019-01-16:12 AM",40.8538
"2019-01-17:12 AM",41.2453
"2019-01-18:12 AM",41.4167
"2019-01-19:12 AM",35.1475
"2019-01-20:12 AM",38.1187
"2019-01-21:12 AM",42.6798
"2019-01-22:12 AM",34.2982
"2019-01-23:12 AM",29.8279
"2019-01-24:12 AM",32.3784
"2019-01-25:12 AM",32.3449
"2019-01-26:12 AM",33.0481
"2019-01-27:12 AM",36.0036
"2019-01-28:12 AM",37.1827
"2019-01-29:12 AM",33.615
"2019-01-30:12 AM",34.7718
"2019-01-31:12 AM",38.7892
"2019-02-01:12 AM",41.3677
"2019-02-02:12 AM",42.8002
"2019-02-03:12 AM",45.6397
"2019-02-04:12 AM",45.9673
"2019-02-05:12 AM",46.7029
"2019-02-06:12 AM",40.8578
"2019-02-07:12 AM",29.8015
"2019-02-08:12 AM",28.5359
"2019-02-09:12 AM",32.864
"2019-02-10:12 AM",38.0849
"2019-02-11:12 AM",35.9857
"2019-02-12:12 AM",33.9579
"2019-02-13:12 AM",39.3139
"2019-02-14:12 AM",46.8988
"2019-02-15:12 AM",50.272
"2019-02-16:12 AM",43.0365
"2019-02-17:12 AM",33.5158
"2019-02-18:12 AM",30.756
"2019-02-19:12 AM",25.8478
"2019-02-20:12 AM",27.3234
"2019-02-21:12 AM",32.9236
"2019-02-22:12 AM",37.2598
"2019-02-23:12 AM",32.212
"2019-02-24:12 AM",32.0551
"2019-02-25:12 AM",38.3774
"2019-02-26:12 AM",43.9131
"2019-02-27:12 AM",46.8135
"2019-02-28:12 AM",48.1248
"2019-03-01:12 AM",50.0002
"2019-03-02:12 AM",49.8846
"2019-03-03:12 AM",44.6603
"2019-03-04:12 AM",36.6165
"2019-03-05:12 AM",38.4498
"2019-03-06:12 AM",45.5968
"2019-03-07:12 AM",54.0473
"2019-03-08:12 AM",51.9422
"2019-03-09:12 AM",43.7081
"2019-03-10:12 AM",45.189
"2019-03-11:12 AM",46.3824
"2019-03-12:12 AM",48.902
"2019-03-13:12 AM",39.4848
"2019-03-14:12 AM",35.9998
"2019-03-15:12 AM",36.0487
